coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Apr 05 23:18:30 +0000 2020,,,https://twitter.com/DrShayPhD/status/1246895574017806338,0,1246940307310157830,,,,en,"San Antonio, TX",false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I think so in a situation as this corona crises they arent being singled out n services can be live streamed.  Funny, I gave up missing mass on Sundays as well as sweets n I worried that i might forget n miss a Sunday--ha! https://t.co/VZWw6HU8Zu",https://twitter.com/Magoo7635/status/1246940307310157830,Fri Jun 15 23:51:30 +0000 2012,Magoo7635,false,"Catholic and married--I do not direct msg socially w men!

Ex democrat walked away in 2016--just in time!

MAGA -KAG",27551,1012,1054,1,"Texas, USA",Magoo,Magoo7635,19449,,,false
,Sun Apr 05 11:21:01 +0000 2020,Corona,,,0,1246759745794564097,,,,en,,,1222,1246433751648866304,hamed_samad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @hamed_samad: Those muslims who say proudly #Corona has forced everyone to wear the niqab and forced women to stop shaking hands with me…,https://twitter.com/Geniesser15/status/1246759745794564097,Mon Apr 06 09:43:41 +0000 2015,Geniesser15,false,Hier könnte ein vermeintlich schlauer Spruch stehen.,48658,175,507,0,,Alex,Geniesser15,8954,,,false
,Sun Apr 05 23:48:57 +0000 2020,CoronaVirus2020 SundayFunday SmokingRibs ItPutsTheRubOnItsSkinOrItGetsTheHose Masterbuilt,https://twitter.com/ZeroPucksGivn/status/1246947969129119746/video/1,,4,1246947969129119746,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a better way to spend a Sunday while on lockdown! Smoking ribs......sponsored by what else.......Corona.....light in the water tray! 😳 #CoronaVirus2020 #SundayFunday #SmokingRibs #ItPutsTheRubOnItsSkinOrItGetsTheHose #Masterbuilt https://t.co/0HsgHAxhJN,https://twitter.com/ZeroPucksGivn/status/1246947969129119746,Sat Jul 30 01:03:18 +0000 2011,ZeroPucksGivn,false,"Professional Men's League Hockey Player Looking 4 A Contract 🤣. Hockey, Politics, Bourbon, Hockey, Beer, Politics, Hockey, Golf, Repeat...",12321,138,320,4,"New York, USA",Hat Trick Swayze 🏒🥅🚨,ZeroPucksGivn,2073,,,false
,Sun Apr 05 16:25:50 +0000 2020,,,,0,1246836453977423874,,,,en,,,5997,1246826577624625152,rahulroushan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rahulroushan: Naah. Only 5 times nammaz can do that,https://twitter.com/MallyaSubash/status/1246836453977423874,Wed Sep 21 10:38:41 +0000 2011,MallyaSubash,false,Rightist views in leftist state. Indian first !! RT ‘s are not endorsements,120258,502,468,3,Calicut   kerala,Dr subash mallya,MallyaSubash,45184,,,false
,Sun Apr 05 17:47:51 +0000 2020,,https://twitter.com/krishanKTRS/status/1246832896725241857/video/1,,0,1246857096416489478,,,,en,,false,1117,1246845481294036992,HasibaAmin,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HasibaAmin: BJP MLA taking out an anti-corona mashal rally. 
 https://t.co/kFfVjWwPYd",https://twitter.com/iluv2troll1/status/1246857096416489478,Tue Feb 26 11:19:49 +0000 2019,iluv2troll1,false,"Rise up step chickens. All hail our supreme leader, mother hen.",14285,27,83,0,,Step Chicken,iluv2troll1,13148,,,false
,Sun Apr 05 15:55:46 +0000 2020,,,,0,1246828888929361920,,,,en,,,38,1246728857614315520,Babu90_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BabuSaheb90: This man committed suicide over harrasment by villagers, he was tested Negative for Corona though. Media takes another liv…",https://twitter.com/Freshman_insane/status/1246828888929361920,Fri Feb 07 17:31:42 +0000 2020,Freshman_insane,false,...,11846,191,150,0,"Lake Mary, FL",Freshman™,Freshman_insane,6218,,http://freshman.org,false
,Mon Apr 06 03:20:52 +0000 2020,,,,0,1247001300635508737,,,,en,,,17,1246996695298252801,NancyNoCo24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NancyNoCo24: Trump loses high-profile media fan over corona-incompetence

“if another 198,000 die, that’s a good job’? How is that a go…",https://twitter.com/Rebecca11296101/status/1247001300635508737,Thu Nov 21 20:36:23 +0000 2019,Rebecca11296101,false,"💙🌊🌊🌊💙
VOTE BLUE...
NO MATTER WHO

tRump, and cult have got to 💙
Flip the Senate 2020🌊🌊🌊",23195,526,642,5,Great Northwest,Rebecca,Rebecca11296101,9822,,,false
,Sun Apr 05 18:16:26 +0000 2020,,,,0,1246864286791557120,,,,en,,,7321,1246824922405429250,OmarAbdullah,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @OmarAbdullah: Corona gone?,https://twitter.com/RomaIsrani/status/1246864286791557120,Wed Dec 17 10:10:11 +0000 2014,RomaIsrani,false,Cυтєиєѕѕ Kι ѕħσρ 100% Sɾкιåи Eиσυgħ 4 вισ. Dιмρℓιѕħ Sɾкιåи .Lσνє Sħåħɾυкħ_Kħåи Jåв_Tåк_Håι_Jååи σиℓу Kιиg_Kħåи #Jυиgℓℓу_Bιℓℓу #Rσмå❤ #RIQuotes #Shayra,6377,5117,323,18,"Gujarat, India",ѕяк_z_נυиgℓℓу_вιℓℓу❣,RomaIsrani,146257,,http://instagram.com/srk_z_junglly_billy/,false
,Mon Apr 06 04:22:01 +0000 2020,COVID19,,,0,1247016687389405184,,,,en,,,2240,1247005377872396290,ANI,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANI: On 20th February, when the #COVID19 situation was not as bad in India, I gave the slogan of 'go corona, corona go'. At that time p…",https://twitter.com/Keshar_sea/status/1247016687389405184,Sat Jan 27 08:28:07 +0000 2018,Keshar_sea,false,"R-Winger हिंदूत्व
 फक्त हिंदुहृदय सम्राट स्व.श्री बाळासाहेब ठाकरे साहेबांच्या विचाराने प्रेरित  
🚩हर हर महादेव🚩

🚩जय भवानी जय शिवराय🚩


#केशर_की_दुनिया",11286,807,595,1,#केशर_की_दुनिया,केशर ™,Keshar_sea,11948,,,false
,Sun Apr 05 16:47:14 +0000 2020,,,,0,1246841840831086594,,,,en,,,462,1246841627722711040,HFWOdisha,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HFWOdisha: Number of COVID positive cases has surged in Bhubaneswar during the last 3 days. Residents of the temple city are urged to t…,https://twitter.com/rasmita123456/status/1246841840831086594,Mon Oct 17 12:12:07 +0000 2016,rasmita123456,false,Business & CEOs Women & NGOs Women NGOs and Social Good,17840,81,860,2,"Orissa, India",Corona Warriors,rasmita123456,5388,,,false
,Sun Apr 05 11:05:02 +0000 2020,,,,0,1246755722865467392,,,,en,,,3653,1246740022709104645,dhruv_rathee,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dhruv_rathee: Same stupidity everywhere

USA: Church goers say they can’t get Corona

Pakistan: Mosques defy lockdown to remain open…",https://twitter.com/Atharva23872375/status/1246755722865467392,Sun Jul 22 13:10:31 +0000 2018,Atharva23872375,false,Srkian,11158,32,75,0,,Atharva,Atharva23872375,7698,,,false
,Mon Apr 06 00:55:07 +0000 2020,,,,0,1246964621338120192,,,,en,,,588,1246920772830068739,Kaypoisson1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kaypoisson1: Nobody dey chill pass Bawumia rydee
Nana Addo dey give late night speeches dey win election falaa 

Chairman no dey worry…",https://twitter.com/francisobengboa/status/1246964621338120192,Wed Dec 07 17:05:15 +0000 2016,francisobengboa,false,Financial Advisor/Manchester City Fan.J.Cole https://t.co/95PwbWqnyE Of Good Music. Jesus Christ Is My All 💙,112149,1747,1726,1,"Accra, Ghana",🤴F.O.B 🤴,francisobengboa,91741,,,false
,Mon Apr 06 04:33:54 +0000 2020,,,,0,1247019677533921280,,,,en,,,1794,1246999638265065473,KyaUkhaadLega,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KyaUkhaadLega: Make no mistake, what bugs these leftist jokers isn’t that diyas &amp; clapping don’t help fight corona. They are frustrated…",https://twitter.com/Halka_Ho_Le/status/1247019677533921280,Tue Dec 10 20:30:14 +0000 2013,Halka_Ho_Le,false,Digital Marketing Consultant I,16316,996,2621,24,"Mumbai, Maharashtra",Mohit K,Halka_Ho_Le,25648,,,false
,Sun Apr 05 16:02:12 +0000 2020,5thApr20,,,0,1246830508543053826,,,,en,,,4904,1246390522064691200,KChiruTweets,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KChiruTweets: Tomorrow #5thApr20 @9PM for 9 minutes, ONLY from the safety of our homes, let us all light lamps to drive away the darkne…",https://twitter.com/nayanmoni_beypi/status/1246830508543053826,Fri Jul 19 05:54:33 +0000 2019,nayanmoni_beypi,false,,4,5,35,0,,Nayanmoni Beypi,nayanmoni_beypi,145,,,false
,Mon Apr 06 04:29:03 +0000 2020,,,,0,1247018458698653696,,,,en,,,7321,1246824922405429250,OmarAbdullah,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @OmarAbdullah: Corona gone?,https://twitter.com/bishnoi_meet/status/1247018458698653696,Sat May 08 12:51:58 +0000 2010,bishnoi_meet,false,||sportsman||security professional||interest-political & sports analysis|| land of haryana||,2367,402,1383,3,"delhi , india",Amit Bishnoi,bishnoi_meet,137362,,,false
,Sun Apr 05 19:16:43 +0000 2020,,https://twitter.com/ARGS_EVA/status/1246879457304096773/photo/1,https://airlinergs.com/barig-welcomes-decision-of-the-german-federal-government/,0,1246879457304096773,,,,en,,false,0,,,"<a href=""https://airlinergs.com"" rel=""nofollow"">Airlinergs</a>","BARIG welcomes decision of the German Federal Government - https://t.co/VGhxb9LDwf - BARIG the joint representation of more than 100 German, European and global airlines, welcomes the decision made yesterday by the so-called ""Corona-Cabine https://t.co/nRE8fqQ3Yq",https://twitter.com/ARGS_EVA/status/1246879457304096773,Thu Mar 22 13:18:23 +0000 2018,ARGS_EVA,false,The latest airline routes and ground service news from across the aviation industry. Print version is published 4 times a year by EVA International Media,6,282,738,4,"London, England",Airline Routes & Ground Services,ARGS_EVA,4617,,http://www.ags-airlinegroundservices.com,false
,Sun Apr 05 19:12:10 +0000 2020,RicoTheDems ArrestThemAllNow ImpeachObamasJudges mustread feedly,,https://www.thegatewaypundit.com/2020/04/coronavirus-model-used-crash-us-economy-massively-overstated-hospitalizations-40-states/,0,1246878311634042882,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Coronavirus Model Used to Crash US Economy MASSIVELY OVERSTATED Hospitalizations in 40 States #RicoTheDems #ArrestThemAllNow #ImpeachObamasJudges https://t.co/x04QHj9jSF #mustread #feedly,https://twitter.com/kcjw33/status/1246878311634042882,Wed Mar 04 14:30:05 +0000 2009,kcjw33,false,Punching progressive socialists in  mouth with the truth I will never stop back down quit #ConservativeValuesMatter #tcot #ccot #RicoTheDems #ArrestThemAllNow,17,1944,2148,54,"Gainesville, Florida",Keith Westbrook,kcjw33,143282,,http://drputts.blogspot.com/,false
,Sun Apr 05 22:42:42 +0000 2020,WashYourHands Corona Covid_19 StayHome UzaktanEğitim yakındantakip,https://twitter.com/BKEce171/status/1246931296070316038/photo/1,,6,1246931296070316038,,,,en,"Çanakkale, Türkiye",false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A small reminder for my students and their parents: #WashYourHands #Corona #Covid_19 #StayHome #UzaktanEğitim #yakındantakip @bahcesehir_k12 @BK_Canakkale @bkmatthewbenton @ebrudgnebru https://t.co/6jYQ0QWtTg,https://twitter.com/BKEce171/status/1246931296070316038,Fri Feb 28 17:09:15 +0000 2020,BKEce171,false,"Bahçeşehir Koleji, English Teacher, Gamer, Cat lover, Metalhead, Flow with the wind...",675,67,127,0,,BK_Ece_17,BKEce171,447,,,false
,Sun Apr 05 21:01:15 +0000 2020,,,,0,1246905764494610434,DFWSF1919,1246905302949208000,1220498331337662500,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@bilingram @joe_nca @dahtest3 @feelikeastrnger @JeromeAdamsMD @CDCgov @CDCFlu *it doesn’t. Your risk of getting the flu is exponentially higher than the corona virus.,https://twitter.com/DFWSF1919/status/1246905764494610434,Fri Jan 24 00:07:41 +0000 2020,DFWSF1919,false,"Stars / Cowboys / Mavs / Rangers / 

I like to follow back anyone with similar interests in sports teams",1801,59,87,1,,Facts,DFWSF1919,5726,,,false
,Sun Apr 05 09:12:18 +0000 2020,,,,0,1246727353675337728,,,,en,,,567,1246633990938923008,Ra_Bies,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ra_Bies: Telecast of Ramayan is the best thing that could happen in the gloomy days when we are locked down due to corona pandemic. Eve…,https://twitter.com/ankitt14/status/1246727353675337728,Wed Oct 07 10:23:10 +0000 2015,ankitt14,false,21.Student.Avid Retweeter. Not a bot 😁,222772,455,2582,2,"Mumbai, India",Ankit Tiwari,ankitt14,41040,,,false
,Mon Apr 06 03:19:23 +0000 2020,COVID19 3x3exe,,https://twitter.com/crayon3x3/status/1246998974000558081,11,1247000927107559425,,,,en,"Minato-ku, Tokyo",false,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You can support our team and fight Corona Virus at the same time 🙇‍♂️🙇‍♂️ Please stay safe ❤️❤️ thank you 🙏🙏 #COVID19 #3x3exe https://t.co/ZOhGBNtFCR,https://twitter.com/SpenJenn23/status/1247000927107559425,Tue Jul 25 23:24:04 +0000 2017,SpenJenn23,false,Basketball 🏀 🐆  #Crayon3x3,555,576,126,4,"Minato-ku, Tokyo",Spencer Jennings,SpenJenn23,220,,http://crayon3x3.com,false
,Mon Apr 06 03:30:38 +0000 2020,कोरोना_हराओ_देश_बचाओ,,,0,1247003757566517248,,,,en,,,29,1247003130060890113,rupeshsaigal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @rupeshsaigal: @AmdAshram Corona outbreak led our nation to Lockdown to avoid further trouble #कोरोना_हराओ_देश_बचाओ by following Lockdow…,https://twitter.com/hariom572/status/1247003757566517248,Sun Nov 10 04:18:03 +0000 2019,hariom572,false,🎈सबका मंगल सबका भला🎈,22578,383,117,0,,🍀Hariom Bhanwariya🍀,hariom572,83590,,,false
,Sun Apr 05 13:53:16 +0000 2020,,,,0,1246798058953703424,FarihahJ,1246797875188650000,435876856,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FarihahJ Fml sia fuk u corona!!!!!,https://twitter.com/hazirahhanis_/status/1246798058953703424,Tue Dec 18 14:20:47 +0000 2012,hazirahhanis_,false,(๑✧◡✧๑),9433,318,314,3,,ハジラ,hazirahhanis_,58892,,http://Instagram.com/hazirahhanis,false
,Sun Apr 05 13:42:30 +0000 2020,,,,0,1246795349148274690,,,,en,,,11,1246522337773699072,maludo58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @maludo58: I can’t wait to hear “the world is corona free” we’ll jejely go back to our normal lives,https://twitter.com/abdoullahiy64/status/1246795349148274690,Sun Nov 24 21:37:59 +0000 2013,abdoullahiy64,false,If You Can't Handle My Worst You Aint Getting My Best.,1522,541,1568,9,Kano&Sokoto,WarBaby㋡,abdoullahiy64,9244,,,false
,Sun Apr 05 12:47:52 +0000 2020,,,,0,1246781602652246018,forensicinvstor,1246769420648751000,1136859602,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@forensicinvstor it is a coronavirus, it’s name comes from the corona like structure on its surface. 🤦‍♂️",https://twitter.com/the_pnw_yeti/status/1246781602652246018,Sun Apr 27 04:45:39 +0000 2014,the_pnw_yeti,false,"Hi, I’m the Yeti!",15196,572,492,19,PNWonderland,The Yeti,the_pnw_yeti,12372,,https://ko-fi.com/theyeti#,false
,Sun Apr 05 16:29:21 +0000 2020,,,,0,1246837341261459456,,,,en,,,2867,1246827089031876608,bainjal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @bainjal: Firecrackers to defeat a respiratory disease corona. Where has india mortgaged it’s brains?,https://twitter.com/CyrilAlexande10/status/1246837341261459456,Sat Jan 04 07:38:19 +0000 2014,CyrilAlexande10,false,Island,55676,448,818,0,,Truth,CyrilAlexande10,34022,,,false
,Mon Apr 06 04:46:21 +0000 2020,,,,0,1247022809919995904,philabouzeid,1247022147014459400,49259564,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@philabouzeid Ohhh My God 
Another bad news 
Really corona is killing all live now",https://twitter.com/Ambichohotmail1/status/1247022809919995904,Wed Jan 15 08:03:38 +0000 2020,Ambichohotmail1,false,Simply its me.,16057,274,395,0,,Mahmoud,Ambichohotmail1,11422,,,false
,Sun Apr 05 08:03:53 +0000 2020,,https://twitter.com/hoemoticon/status/1207365790879535104/video/1,,0,1246710136107929605,,,,en,,false,1575,1246574064929366018,hoemoticon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @hoemoticon: corona virus waiting for us outside our houses https://t.co/MHWZY9VvAP,https://twitter.com/letgoletari/status/1246710136107929605,Sun Feb 26 12:19:14 +0000 2012,letgoletari,false,the only coke i do is diet ♡ ariana 22.3.13,871,627,1058,3,"LDN, UK",🦇,letgoletari,31215,,https://soundcloud.com/epic_lovatic/give-me-love-demi-lovato-and-ed-sheeran,false
,Sun Apr 05 15:46:14 +0000 2020,,,,0,1246826489246388230,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Its not easy to be stuck in a room all day for days...to wake up and relive the same nightmare over and over again...why liberty is a human right...corona virus is an invisible shackle...my generation is not used to this so it’s definitely a struggle for me and most people 😔,https://twitter.com/ReenMatoMato/status/1246826489246388230,Tue May 19 11:26:26 +0000 2015,ReenMatoMato,false,climatechange.biology.environment.motivation.manager.introvert.submissive.realist.malaysian born in singapore.welcometomyhelter-skelter,6517,792,737,66,"Kuala Lumpur City, Kuala Lumpur Federal Territory",reen mato mato 🍅,ReenMatoMato,33091,,https://www.instagram.com/hazereen/,false
,Sun Apr 05 22:54:51 +0000 2020,,,,0,1246934352539369473,,,,en,,,672,1246782785865625601,ainsleyearhardt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ainsleyearhardt: Glory to God. He is with us in these moments of isolation &amp; struggle. I am watching church online &amp; praying for healin…,https://twitter.com/LucyMcG87291899/status/1246934352539369473,Mon Jul 01 01:37:33 +0000 2019,LucyMcG87291899,false,,802,3,67,0,Florida ,Lucille McG,LucyMcG87291899,40,,,false
,Sun Apr 05 17:09:03 +0000 2020,,,,0,1246847328310329346,,,,en,,,516,1246786369751363584,rohini_sgh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @rohini_sgh: Hiren Joshi is monitoring  compliance of journalists and news organisations on all the Corona events. HRD Ministry is deman…,https://twitter.com/AnandSunil/status/1246847328310329346,Wed May 21 15:29:23 +0000 2014,AnandSunil,true,,6160,27,599,0,India,Sunil Anand,AnandSunil,6843,,,false
,Mon Apr 06 01:54:28 +0000 2020,,,https://twitter.com/whattsserrname/status/1246974176570888198,1,1246979557523161088,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Facts. https://t.co/Cnc3seYZJn,https://twitter.com/greyrockem490/status/1246979557523161088,Tue Jan 19 18:24:25 +0000 2016,greyrockem490,false,Muslim. Hanafi. Wife. Student. Cat Lover. Toxophilite.,4820,50,72,0,"Connecticut, USA",Jade,greyrockem490,2557,,,false
