coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 09 07:24:16 +0000 2020,,,,0,1248149714207297536,muralimanimunda,1248149712101761000,981473550254198800,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Citizen should understand that buying local products is always beneficial to the national development. With this , survival becomes easier when we undergo critical situations such as Chinese Virus (Corona - Covid -19) pandemic. (7/n)",https://twitter.com/muralimanimunda/status/1248149714207297536,Wed Apr 04 10:08:24 +0000 2018,muralimanimunda,false,Chip design engineer,829,32,256,0,"Bengaluru, India",Keshava Murali,muralimanimunda,1285,,http://kmmtech.blogspot.in/,false
,Thu Apr 09 15:02:51 +0000 2020,,,,0,1248265123162206209,,,,en,,,847,1248218479410331649,no_silenced,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @no_silenced: Has anyone seen any stories on how much the Clinton or Obama foundations are helping with Corona.??

I must have missed th…",https://twitter.com/Running__Amok/status/1248265123162206209,Thu May 17 11:09:30 +0000 2012,Running__Amok,false,Proud supporter of President Trump. Drain the swamp. Please adopt a shelter animal.,36415,3865,2886,1,,Jane W 🐼,Running__Amok,6152,,,false
,Thu Apr 09 12:42:20 +0000 2020,,,,0,1248229758766387200,nuramusen,1248229519284146200,79026475,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Also a husky dog came running at me in the middle of it and licked my arm so I’m scared I have caught corona,https://twitter.com/nuramusen/status/1248229758766387200,Thu Oct 01 22:52:38 +0000 2009,nuramusen,false,🌕🌕🌕🌕,29183,149,370,0,✨Manchester✨,noor,nuramusen,24968,,,false
,Thu Apr 09 11:00:00 +0000 2020,,https://twitter.com/chloenelkin/status/1248204007916650497/photo/1,https://www.chloenelkinconsulting.com/news/the-first-of-hightides-love-in-the-time-of-corona-monologues-available-tonight-from-5pm/,10,1248204007916650497,,,,en,,false,5,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","News: The first of @_HighTide_’s Love In The Time of Corona monologues available TONIGHT from 5pm

Find out more: https://t.co/hw7NDEUeKo https://t.co/Ei8t9Bi6dY",https://twitter.com/chloenelkin/status/1248204007916650497,Wed Jul 21 16:14:24 +0000 2010,chloenelkin,false,"Chloé Nelkin Consulting specialises in PR, events, marketing and consultancy for visual and performing arts. General enquiries: info@chloenelkinconsulting.com",6317,4429,1749,69,London,Chloé Nelkin Consulting,chloenelkin,22591,,http://www.chloenelkinconsulting.com,true
,Thu Apr 09 08:28:26 +0000 2020,,,,0,1248165863947145216,,,,en,,,68,1248063445158768640,sweatsXstew,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sweatsXstew: Thank You For Everything Y’all Do! From Doctors, To Nurses, To Medical Assistants, To CNA’s, Walmart, Target, Marianos Emp…",https://twitter.com/tarynv_/status/1248165863947145216,Tue Jul 12 02:09:08 +0000 2011,tarynv_,false,IG: Taryn.v Snap 👻 : Tarynnn17 💕 | Chocolate Princess 👑 | Cancer ♋️,66094,1412,1188,0,,TVJ,tarynv_,104350,,,false
,Thu Apr 09 10:43:06 +0000 2020,QuarantineListens Podcasts,,,1,1248199753893957632,_Shawsc,1248199189445525500,99608783,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Finally, a podcast that is more of a story which features Rami Malek called Blackout. Haven't finished this but it is good so far with some eery vibes that are a little similar to what is happening right now with corona. #QuarantineListens #Podcasts",https://twitter.com/_Shawsc/status/1248199753893957632,Sun Dec 27 01:08:57 +0000 2009,_Shawsc,false,bopping around the 🌎,15989,858,536,17,"Hanoi, Vietnam",Shauna,_Shawsc,45751,,,false
,Thu Apr 09 08:00:48 +0000 2020,,,,0,1248158910181257216,,,,en,,,32129,1247712867513782272,Actn_jcksn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Actn_jcksn: Like I applaud people trying to do their part... but corona virus will toosie slide right through that crochet mask https:/…,https://twitter.com/rameymahlon98/status/1248158910181257216,Wed Jul 20 03:36:04 +0000 2016,rameymahlon98,false,ky,22537,228,153,1,"Elizabethtown, KY",mahlon,rameymahlon98,11542,,,false
,Thu Apr 09 14:52:20 +0000 2020,,,,1,1248262477479063565,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid and Corona are going to be popular baby names....,https://twitter.com/justingabbard87/status/1248262477479063565,Mon Oct 08 09:33:43 +0000 2018,justingabbard87,false,I'm 33. I work retail and am politically independent. I joke around a bunch and love meeting people of all walks of life!,608,545,993,2,"Indiana, USA",Justin Gabbard,justingabbard87,3698,,,false
,Thu Apr 09 09:14:27 +0000 2020,,,,0,1248177442797297664,TheLifeOfJulian,1248177373750546400,857761768692531200,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheLifeOfJulian @corona i have had enough.,https://twitter.com/jxznq/status/1248177442797297664,Tue Mar 31 22:22:29 +0000 2020,jxznq,false,hop out rockin d&g we the new kgb,15936,3905,1980,13,18,jaxon,jxznq,17226,,,false
,Thu Apr 09 19:56:28 +0000 2020,PMCaresFund IndiaFightsCorona,,,0,1248339012781084674,,,,en,,,750,1248281015061078016,nsitharaman,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @nsitharaman: Thanking all members, students and employees of ICAI for your contribution to #PMCaresFund. #IndiaFightsCorona https://t.c…",https://twitter.com/newz_trending/status/1248339012781084674,Fri Feb 11 10:18:28 +0000 2011,newz_trending,false,#News 📺 #PoliticalNews 🖥 #TrendingNews 💯 #DailyNews 🆓 #NewsUpdate 📱 #NewsOfTheDay 💥 #IndiaNews 💻#Headlines. For Any Query Please DM.,590,50110,166,63,Bharatavarsha,Trending Newz 💯,newz_trending,19806,,,false
,Fri Apr 10 03:11:40 +0000 2020,,,,0,1248448535890026497,,,,en,,,3888,1248114084148416512,richaanirudh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @richaanirudh: “Paid by PR”, “Blinded by hate”, some journos/activists/artists will keep praising one CM no matter how big the failure i…",https://twitter.com/BhattTatsat/status/1248448535890026497,Sun Mar 29 16:11:12 +0000 2015,BhattTatsat,false,INDIAN | Law Student | Globetrotter🌎,905,24,232,0,India,Tatsat Bhatt,BhattTatsat,433,,http://instagram.com/tatsat.bhatt/,false
,Thu Apr 09 11:36:49 +0000 2020,COVID19,,,0,1248213270760062977,,,,en,,,1680,1248209727483338752,ShashiTharoor,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShashiTharoor: If #COVID19 were human, it would have been insulted by the chants of ""Go Corona Go!"", deafened by the taalis &amp; thalis, &amp;…",https://twitter.com/VSVR9/status/1248213270760062977,Tue Nov 15 11:04:29 +0000 2016,VSVR9,false,"🇮🇳தமிழ் எனது இன்பத் தாய்மொழி
மன நிறையும் இனியமொழி.(சுதந்திரம், சமத்துவம் மற்றும் சகோதரத்துவத்தை கற்பிக்கும் மதத்தை விரும்புகிறேன் - அண்ணல் அம்பேத்கர்)🖤♥💙.",23619,207,338,0,"Kolathur,Chennai,India",V.S.Rajan.,VSVR9,9668,,,false
,Fri Apr 10 03:05:53 +0000 2020,YouCanBeatCorona,https://twitter.com/GaganIn50992407/status/1248447079728295936/photo/1,,1,1248447079728295936,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#YouCanBeatCorona
@derasachasauda

Corona has become synonymous with a nightmare due to the above factors &amp; controlling this epidemic is the best solution, given that a vaccine for the same does not exist. So the best one can do is such a scenario contains the spread of the virus https://t.co/oRXexqMyAy",https://twitter.com/GAGANPREETINSA7/status/1248447079728295936,Wed Aug 07 15:39:04 +0000 2019,GAGANPREETINSA7,false,"Writer💀
Computer application student",176,25,38,1,ਗਮਾਂ ਦਾ ਸ਼ਹਿਰ ,GAGANPREET INSAN,GAGANPREETINSA7,456,,,false
,Thu Apr 09 16:20:32 +0000 2020,TeamEricsson,,https://t.eric.sn/3c9lJiB,0,1248284673186258946,,,,en,,false,1,,,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","With the corona threat emerging, Ericsson teams in China provided connectivity to frontline hospitals. #TeamEricsson https://t.co/hJO2kYeXkg",https://twitter.com/NonaOcampo/status/1248284673186258946,Sun Feb 14 12:13:05 +0000 2010,NonaOcampo,false,Constantly curious content creator. Photography buff. Opinions voiced in this platform are mostly my own.,1226,183,168,47,"Stockholm, Sweden",Sonora Ocampo,NonaOcampo,5225,,,false
,Thu Apr 09 11:39:02 +0000 2020,socialmediagovernment,,https://twitter.com/newjonnyberlin/status/1248187693302939655,0,1248213831630893061,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Outrageous! There's an excellent way to save money on things like this ... #socialmediagovernment https://t.co/921UH1GVRz,https://twitter.com/MisterGnu/status/1248213831630893061,Wed Mar 14 16:46:19 +0000 2012,MisterGnu,false,"#IPayForGovernment
Moves like Jagger. Snickers like Muttley. I feel better about your hat.",9066,3335,4758,12,People's Republic of Bainsford,Paul Nash,MisterGnu,15761,,,false
,Thu Apr 09 08:05:56 +0000 2020,,,,0,1248160201963745281,,,,en,,,1,1248159661083242496,AbdheshAbdhesh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AbdheshAbdhesh: # Dr. Bhasha Mukharji  come back to her profession
Indian origin Miss England, Bhasha Mukharji has decided to take her…",https://twitter.com/SamirDu29847007/status/1248160201963745281,Tue Mar 19 16:13:04 +0000 2019,SamirDu29847007,false,"I Proud I am an Indian
Sare jaha se achchha Hindosta hamara",8936,344,359,0,"KOLKATA - PRAYAGRAJ, INDIA",SAMIR DUTTA,SamirDu29847007,13828,,,false
,Fri Apr 10 02:53:34 +0000 2020,,,,0,1248443982197092352,,,,en,,,33,1248435962129952771,BaldingsWorld,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BaldingsWorld: Here's interesting piece about excess deaths from corona finds Italy has roughly 8,500 excess deaths in one month due to…",https://twitter.com/DoodlesTrks/status/1248443982197092352,Fri Jan 04 22:08:37 +0000 2019,DoodlesTrks,false,"I Drive Shotgun with my mom!
Without us America stops!
Clinging to my Dog & Guns!
#Trucking
#2A
#NRA

DM'S R 4 Shit Talking

JOINED MARCH 2012🦎",227504,6357,6510,6,California ,Doodles 🇺🇸,DoodlesTrks,276709,,,false
,Thu Apr 09 19:45:12 +0000 2020,TablighiJamatVirus,,https://twitter.com/khanumarfa/status/1248246261481791490,0,1248336179914670082,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Agree with @ManishTewari it is time that everyone should call a spade as a spade. The more you tag them as innocent Muslims or mainstream Muslims the more these kind of #TablighiJamatVirus will be witnessed in future.
With condemning they may realise enuf is enuf @khanumarfa https://t.co/FSzRQ0297p",https://twitter.com/MurthiMarikatti/status/1248336179914670082,Wed Aug 06 18:24:01 +0000 2014,MurthiMarikatti,false,"Simple living being, working in IoT, unusual interests, dying love for humor & sarcasm. Life goal ""congress mukt Bharath """,3511,41,251,0,,HmmmK,MurthiMarikatti,907,,,false
,Thu Apr 09 06:50:46 +0000 2020,IshaOutreach CoronaRelief,,,0,1248141287674396672,,,,en,,,2561,1247854665888182272,ishafoundation,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ishafoundation: As part of the #IshaOutreach #CoronaRelief efforts, 1400 frontline workers in Thondamuthur block will be given Nilavemb…",https://twitter.com/sayikarthik/status/1248141287674396672,Wed Jul 12 10:23:15 +0000 2017,sayikarthik,true,,434,1,1,0,,Karthikeyan Krishnan,sayikarthik,510,,,false
,Fri Apr 10 03:28:47 +0000 2020,Corona,,,0,1248452841254965255,,,,en,,,17,1248439118540886016,_Ajayks,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @_Ajayks: @Bhupendra_says During ongoing one of the worst global pandemic #Corona crisis followers and ashrams of Holy Saint Shri Ashara…,https://twitter.com/GulabCh11607172/status/1248452841254965255,Fri Jan 26 15:02:27 +0000 2018,GulabCh11607172,false,,25974,1481,2126,0,Mau Uttar Pradesh,Gulab Chand,GulabCh11607172,55560,,,false
,Thu Apr 09 23:17:31 +0000 2020,,,,0,1248389609404239872,,,,en,,,45,1248389454563119107,davidmweissman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @davidmweissman: Trump is responsible for every death by the corona virus, this is unacceptable.",https://twitter.com/DVanHook822/status/1248389609404239872,Tue Mar 25 15:12:56 +0000 2014,DVanHook822,false,"35N, 2nd gen Army vet, recent grad w/ MFA in Creative & Professional Writing,  bookworm and tv show junkie. Love learning but hate homework.  #LoveisLove",348637,1325,5003,47,Connecticut,Diane Van Hook 🆘 ✍️,DVanHook822,350915,,,false
,Thu Apr 09 15:11:47 +0000 2020,ThankYouCoronaWarriors,,,0,1248267370264584192,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ThankYouCoronaWarriors
 India is putting up a spirited fight in its fight against COVID-19. A major chunk of credit for this goes to our frontline workers. Let us raise the spirit of the nation by thanking our Corona Warriors.",https://twitter.com/BhardwajAadvik/status/1248267370264584192,Fri Aug 23 18:39:41 +0000 2019,BhardwajAadvik,false,,26,7,220,0,,Aadvik Bhardwaj,BhardwajAadvik,110,,,false
,Thu Apr 09 18:50:10 +0000 2020,,https://twitter.com/way2faiz/status/1247766577744732160/video/1,,0,1248322326644441088,,,,en,,false,9,1247766577744732160,FaizJamia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @way2faiz: From Go-Corona to No-Corona !!!
Ramdas Athawale shares new slogan. https://t.co/3D7xzyTixO",https://twitter.com/wasimshaikh1001/status/1248322326644441088,Wed Mar 02 12:56:38 +0000 2011,wasimshaikh1001,false,Believe in faith,6773,189,1343,0,India,wasim shaikh,wasimshaikh1001,9013,,,false
,Fri Apr 10 00:27:02 +0000 2020,,,https://twitter.com/rudydagoat_/status/1248401209775378440,10,1248407104144080896,,,,en,,false,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“Cash App me my change.” 😂 https://t.co/GMTg3o9BE1,https://twitter.com/HisStankness/status/1248407104144080896,Fri Mar 09 20:30:44 +0000 2012,HisStankness,false,SIR STANK: Jesus 🙏🏿 #BlackLivesMatter @celtics☘️ @Eagles🦅#AlwaysRoyal #TheyCallMeTrollGawd😈 PSN: HisStankness CashApp: $StankSC,3297,3098,944,73,South Carolina,Stanko Suave,HisStankness,519307,,,false
,Thu Apr 09 09:20:14 +0000 2020,stayhome,,http://bit.ly/corona-on-wa,0,1248178899982278656,dineshkumawat,1248178784647303200,138727664,en,,false,0,,,"<a href=""https://ebhopal.in"" rel=""nofollow"">EBhopal Co</a>","@dineshkumawat Corona Update in India!

Total Confirmed: 6217
Active Cases: 5464
Total Recovered: 569
Total Deaths: 184
Updated at: 09/04/2020 13:03:08

#stayhome

Get it on WhatsApp: https://t.co/SVSfNKNx5C",https://twitter.com/ELister_social/status/1248178899982278656,Wed Oct 24 06:49:28 +0000 2018,ELister_social,false,"Covid19 (Corona) Dashboard: https://t.co/kwiYj7XRWK

Tweet with #Blood, We RT your Tweet.

Every blood donor is a life saver. #ELister",287,2754,53,6,https://covid19.elister.in,ELister Social (Covid-19 Dashboard & Blood Help),ELister_social,209859,,https://elister.in/blood,false
,Thu Apr 09 08:47:52 +0000 2020,,,,0,1248170756145418241,,,,en,,,11739,1248166292294488067,XBFilmCreators,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @XBFilmCreators: We miss you, just like how you miss us! 

Hoping that a master-mind finds an antidote and put an end to Corona! 

We'll…",https://twitter.com/KrishnanSrish/status/1248170756145418241,Mon May 06 06:45:37 +0000 2019,KrishnanSrish,false,"you will know who I AM


                           I AM  GROOT🔥",3271,22,74,0,,srish krishnan,KrishnanSrish,764,,,false
,Thu Apr 09 11:29:36 +0000 2020,Rajasthan,,,0,1248211454861266946,,,,en,,,506,1248193364115124227,ashokgehlot51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ashokgehlot51: In #Rajasthan,we are focusing on conducting more n more corona tests so that we can quarantine &amp; isolate patients quickl…",https://twitter.com/Gandhi_Ideology/status/1248211454861266946,Tue Jan 05 08:27:28 +0000 2016,Gandhi_Ideology,false,"In a world of worriers, be the warrior.",23269,674,1042,1,"New Delhi, India",Ravi Kumar,Gandhi_Ideology,18940,,https://www.inc.in/en,false
,Thu Apr 09 17:52:40 +0000 2020,storyteller OnlineComedy,,https://www.theguardian.com/stage/2020/apr/09/comedy-online-coronavirus-lockdown-facebook-whatsapp-iain-stirling-jayde-adams?CMP=Share_iOSApp_Other,0,1248307859437346818,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Corona comedy: Facebook cabaret, gamer gags and a WhatsApp panel show - our move to online entertainment is accelerating #storyteller #OnlineComedy  https://t.co/JO2in8tzdI",https://twitter.com/Transmedianna/status/1248307859437346818,Sat Mar 01 09:53:39 +0000 2014,Transmedianna,false,"writer, screenwriting lecturer, filmmaker, research interactive/immersive and transmedia production",2091,218,263,8,,Anna Zaluczkowska,Transmedianna,4859,,,false
,Thu Apr 09 07:43:26 +0000 2020,IshaOutreach CoronaRelief,,,0,1248154540659994624,,,,en,,,2561,1247854665888182272,ishafoundation,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ishafoundation: As part of the #IshaOutreach #CoronaRelief efforts, 1400 frontline workers in Thondamuthur block will be given Nilavemb…",https://twitter.com/maa_irma3/status/1248154540659994624,Fri Apr 03 07:42:55 +0000 2020,maa_irma3,false,,438,69,9,0,"Coimbatore, India",Maa.Irma,maa_irma3,438,,,false
,Thu Apr 09 15:57:59 +0000 2020,LordHaveMercyOnUs,https://twitter.com/JNghilengwa/status/1248278998808965120/photo/1,,0,1248278998808965120,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sad Reality. This Corona is destroying many Economies especially in less developed Countries in particular Africa and leaving many People in poverty and devastating conditions
#LordHaveMercyOnUs https://t.co/EydTq3vhQk",https://twitter.com/JNghilengwa/status/1248278998808965120,Sat Mar 07 14:54:44 +0000 2020,JNghilengwa,false,A Big Man in a Small Man's Body,2,18,17,0,,Johannes Nghidishange Nghilengwa,JNghilengwa,145,,,false
,Thu Apr 09 10:57:41 +0000 2020,,,,0,1248203423255859200,,,,en,,,32129,1247712867513782272,Actn_jcksn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Actn_jcksn: Like I applaud people trying to do their part... but corona virus will toosie slide right through that crochet mask https:/…,https://twitter.com/officialeddz/status/1248203423255859200,Sat Nov 30 13:46:09 +0000 2013,officialeddz,false,i make shitty videos for fun snapchat: @officialeddz,4310,66,186,2,,Officialeddz,officialeddz,5579,,,false
,Thu Apr 09 18:48:58 +0000 2020,,,,15,1248322027188097026,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seniors, I have a thought. If it’s not too late, what if the yearbook had a page dedicated to how the corona virus impacted their last year.",https://twitter.com/KeirBruno/status/1248322027188097026,Sun Feb 22 20:10:15 +0000 2015,KeirBruno,false,jus b happy :),434,149,180,0,,keirstin bruno,KeirBruno,166,,,false
,Thu Apr 09 08:13:40 +0000 2020,StayHomeIndia StayAwareStaySafe COVIDー19 CoronaVirusUpdates StopTheSpreadOfCorona,,,0,1248162146438922241,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When uk pm can get corona who on earth are u? 

#StayHomeIndia #StayAwareStaySafe #COVIDー19 #CoronaVirusUpdates #StopTheSpreadOfCorona",https://twitter.com/v_Ajith_/status/1248162146438922241,Mon Feb 06 16:19:13 +0000 2017,v_Ajith_,false,,297,6,41,0,,lindian,v_Ajith_,702,,,false
