coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Apr 26 04:47:11 +0000 2020,,,,0,1254270779820322818,,,,en,,,157,1253685833070190592,marlonawalker,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marlonawalker: Many Detroit families are being obliterated by this pandemic. Many prayers to you, @BibatheDiva.",https://twitter.com/Hebahersi/status/1254270779820322818,Sat Oct 08 20:32:34 +0000 2011,Hebahersi,false,IG: https://t.co/D3BQem1fiE when I’m not on Twitter.,249859,8053,2191,33,,Heba Hersi,Hebahersi,59710,,,false
,Sun Apr 26 22:53:17 +0000 2020,Covid19 CoronavirusUpdate Panthera,,https://www.businessinsider.com/fema-paid-bankrupt-company-no-employees-55-million-n95-masks-2020-4?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter,0,1254544102546268160,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Covid19 #CoronavirusUpdate MORE BULLSH!T AS USUAL Pittance to the People MEANWHILE The Trump admin awarded $55 million contract to bankrupt #Panthera company with lapsed fees+zero employees, for N95 masks which it's never manufactured https://t.co/vwUfid8aKH via @businessinsider",https://twitter.com/YellowBirdSkies/status/1254544102546268160,Sat May 27 17:56:54 +0000 2017,YellowBirdSkies,false,Fly little bird Fly...  Shao Ga Nai - Ganbatte Kudasai🍑,48911,1063,4289,2,,YellowBird,YellowBirdSkies,40163,,,false
,Sun Apr 26 11:36:22 +0000 2020,,,,0,1254373754085531650,idriselba,1254312089809805300,92717138,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@idriselba 2020 coronno covid virus 19 mutant 2020 out year ıdris elba dear,https://twitter.com/TayfunBaaran5/status/1254373754085531650,Fri Aug 02 04:49:21 +0000 2019,TayfunBaaran5,false,akıllı cep telefonumdaki orijinal hesabım,2168,93,2604,0,hz.şit hz.idris hz.mohammad ,Tayfun Başaran🇹🇷,TayfunBaaran5,578,,,false
,Sun Apr 26 13:15:06 +0000 2020,COVID19,,http://dx.doi.org/10.1101/2020.04.15.20066068,0,1254398601826127875,,,,en,,false,0,,,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>",New #COVID19 preprint: The socio-economic determinants of the coronavirus disease (COVID-19) pandemic https://t.co/dqeuaRHv5A,https://twitter.com/outbreaksci/status/1254398601826127875,Fri Feb 12 17:40:15 +0000 2016,outbreaksci,false,A nonprofit to advance the science of outbreak response.,14,1148,41,60,United States,Outbreak Science,outbreaksci,19779,,http://outbreakscience.org,false
,Sun Apr 26 03:50:55 +0000 2020,,,,0,1254256617371185154,,,,en,,,201,1254220719807922176,moronhumor,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @moronhumor: This is as stupid as asking a rapist to marry a victim. This is doesn’t absolves the rapist from the crime.,https://twitter.com/Jay68671082/status/1254256617371185154,Fri Aug 09 17:34:14 +0000 2019,Jay68671082,false,"राष्ट्र देवो भवः राष्ट्र प्रथम                                 

 राष्ट्रहीत सर्वोपरि",53456,770,742,0,गुजरात,जय (कृष्ण एवम् गतिर्मम्),Jay68671082,43750,,,false
,Sun Apr 26 16:17:44 +0000 2020,,,,0,1254444562111533056,,,,en,,,32286,1253857557409525760,mimilovesmojito,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mimilovesmojito: I'm disappointed in her. Y'all know who I'm talking about.,https://twitter.com/___alliyah/status/1254444562111533056,Fri May 02 13:14:24 +0000 2014,___alliyah,false,♡Athena♡,41014,773,762,0,With my daughter 💕,❁liyah❁,___alliyah,25604,,,false
,Sun Apr 26 11:30:44 +0000 2020,,,,0,1254372335492218880,,,,en,,,1509,1254310873549565952,RealEricCarmen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealEricCarmen: They fall for it because they want to. 
@realDonaldTrump has provided an ""object of hate"" for people who need to be ""ag…",https://twitter.com/GCWINC2014/status/1254372335492218880,Sun May 02 01:34:33 +0000 2010,GCWINC2014,false,Pastor/Veteran plus Native American Indian #NativeAmericanIndian #Veteran #USMC #Patriots #MAGA #KAG Check us out also at https://t.co/95hldxDH7S,169821,30957,31051,178,United States,"God's Christian Warriors, Inc.",GCWINC2014,228576,,https://gcwinc2014.org,false
,Sun Apr 26 12:40:37 +0000 2020,,,http://12160.info/profiles/blogs/the-reasons-for-the-coronavirus-hoax?xg_source=activity https://twitter.com/CromwellStuff/status/1254305713230417921,0,1254389920329760770,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",'SOCIAL EXPERIMENTS'. - EVENT 201 &amp; DART EXERCISES STILL ACTIVE - MANY EMERGENCY &amp; GOVERNMENT EMPLOYEES COMPLICIT- FAKE STATISTICS - @realDonaldTrump ARREST THOSE BEHIND EVENT 201 FOR MASS CRIMES AGAINST HUMANITY - NOW! - END THE BS LOCKDOWN! https://t.co/oXYWONGqFe https://t.co/bMQ0g2JsuO,https://twitter.com/EYEofPROVENANCE/status/1254389920329760770,Tue Jul 07 00:28:34 +0000 2009,EYEofPROVENANCE,false,"Ban all members of the Freemasons & other secret societies from also being able to serve in government or their related bodies, i.e. the police, military...",3132,1335,3384,0,"London, England",Trapped in a Masonic World,EYEofPROVENANCE,19259,,,false
,Mon Apr 27 03:37:37 +0000 2020,,,,0,1254615657536262144,,,,en,,,75,1243730958471159808,sohansingh05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sohansingh05: Yes, this is Jharkhand Police, putting himself in risk is deployed on the roads ,the faces of Jharkhand Police's brave po…",https://twitter.com/AbubakrSayani/status/1254615657536262144,Mon Nov 21 18:58:24 +0000 2011,AbubakrSayani,false,Retweet is not necessarily an endorsement. Merely a device to draw attention to it,14068,90,558,0,Mars ke bazoo Ka planet,Abubakr,AbubakrSayani,18015,,,false
,Sun Apr 26 10:32:46 +0000 2020,,https://twitter.com/Reuters/status/1254173366413639688/photo/1,https://www.reuters.com/article/health-coronavirus-britain-johnson-idUSKCN2270VF?taid=5ea4b794e3c40700015ea551&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,0,1254357747698671616,,,,en,,false,120,1254173366413639688,Reuters,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Reuters: British PM Johnson will be back at work on Monday, office says https://t.co/cuBKUEjWWb https://t.co/rw8l11I7I3",https://twitter.com/FrancoiWilliam1/status/1254357747698671616,Tue Jul 18 23:23:31 +0000 2017,FrancoiWilliam1,false,"Pour ce qui est de l'avenir, il ne s'agit pas de le prévoir, mais  de le rendre possible.
Antoine de Saint-Exupéry",871,19,292,3,Fort-de-France,RESIDFrançoisWilliam,FrancoiWilliam1,2085,,https://www.theworldsteps.vip,false
,Sun Apr 26 23:41:54 +0000 2020,,,,0,1254556337545109506,,,,en,,,27,1254356263238012930,Jimcorrsays,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jimcorrsays: @newschambers Hmmm, well there is that small question of the $3.7m that went from Dr Fauci's NIH to the Wuhan laboratory a…",https://twitter.com/clerysboy/status/1254556337545109506,Wed Sep 28 19:18:50 +0000 2011,clerysboy,false,"Travel whenever you can! Dog lover. A day without chocolate ""what's that""?Dubliner living in 🇨🇦 Pro Israel 🇮🇱 🇮🇱 🇮🇱 🇮🇱 #End the Lockdown",149012,2733,5000,61,,☘️John☘️,clerysboy,176417,,,false
,Sun Apr 26 05:33:43 +0000 2020,StayHomeSaveLives,,,0,1254282488597213184,,,,en,,,710,1254070197398523904,CAgovernor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CAgovernor: The longer we go out, the longer we stay in. 

Keep staying home, California – you're saving lives. #StayHomeSaveLives 

ht…",https://twitter.com/lesslo18/status/1254282488597213184,Mon Mar 24 22:03:30 +0000 2014,lesslo18,false,20 ✨Taurus oh... I like to rave,5979,165,129,2,"San Diego, CA",𝕃𝕖𝕤𝕤✨🍷🍒,lesslo18,2217,,https://www.instagram.com/leslie.s.ann/,false
,Sun Apr 26 11:56:52 +0000 2020,,,,0,1254378910332055552,,,,en,,,2256,1254257114266157056,JStein_WaPo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JStein_WaPo: This is an incredible incredible story

Stanford Health Care is cutting by up to 20% the salaries of ***nurses caring for…",https://twitter.com/gerryshih/status/1254378910332055552,Tue May 05 04:46:00 +0000 2009,gerryshih,false,Washington Post China correspondent // 华盛顿邮报驻华记者施家曦,9730,28035,1868,948,Near China,Gerry Shih,gerryshih,2845,,https://www.washingtonpost.com/people/gerry-shih/,true
,Mon Apr 27 03:55:30 +0000 2020,,,,0,1254620158888251398,,,,en,,,7,1254617197516914689,darthhatter00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @darthhatter00: It's been 381 days since political prisoner Julian Assange's asylum was illegally removed and he was arrested at the Ecu…,https://twitter.com/nik_nik19163049/status/1254620158888251398,Sun Mar 03 08:39:22 +0000 2019,nik_nik19163049,false,Too old for personal attacks or any long lists of religion and debate only here for truth and Assange,46475,381,439,1,Australian Capital Territory,Nik 🍀🦘🎗🎗🎗🎗,nik_nik19163049,69218,,,false
,Sun Apr 26 17:59:47 +0000 2020,,,,2,1254470240983035909,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beginning of March: “I’m going to stop taking my anxiety medication and work on myself a little bit more.”
Two weeks later, Coronavirus: “HAHA bish, I’m going to disrupt your entire world and usual routines, have fun with that!”",https://twitter.com/MaryJo1394/status/1254470240983035909,Wed Aug 03 02:17:14 +0000 2011,MaryJo1394,false,I'm one of a kind. Just trying to find my place in this world where I can shine.,5000,171,336,0,Spring Lake,Mary Jo Koster,MaryJo1394,1907,,,false
,Sun Apr 26 10:37:03 +0000 2020,,,https://english.elpais.com/society/2020-04-26/spain-sees-significant-fall-in-daily-coronavirus-deaths-288-in-24-hours.html?ssm=TW_CC,0,1254358827249668102,,,,en,,false,13,1254358519278702592,Suewilson91,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Suewilson91: Spain sees significant fall in daily coronavirus deaths: 288 in 24 hours https://t.co/xkx5kJpwEe via @elpaisinenglish
The…",https://twitter.com/astanley147/status/1254358827249668102,Wed Oct 09 19:31:17 +0000 2013,astanley147,true,,91036,340,2269,0,,Alan Stanley,astanley147,20528,,,false
,Sun Apr 26 05:32:49 +0000 2020,,,,0,1254282263514066944,,,,en,,,10,1254281074433232897,brianhollar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @brianhollar: @michael_nielsen I’ve been very concerned that much of the bending of the curve is due to constraints in testing capacity.…,https://twitter.com/AnneNewsJunkie/status/1254282263514066944,Fri Sep 16 20:20:08 +0000 2016,AnneNewsJunkie,false,News & political junkie.  Bleeding heart liberal.,301957,1378,2143,4,,AnnieW,AnneNewsJunkie,36194,,,false
,Sun Apr 26 12:02:02 +0000 2020,,,,0,1254380213045264389,,,,en,,,40609,1254145835450933249,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @realDonaldTrump: Was just informed that the Fake News from the Thursday White House Press Conference had me speaking &amp; asking questions…,https://twitter.com/GeorgeFeragamo/status/1254380213045264389,Wed Mar 11 17:24:43 +0000 2020,GeorgeFeragamo,false,,383,33,581,0,,Georges ferragamo⚡,GeorgeFeragamo,931,,,false
,Sun Apr 26 21:16:15 +0000 2020,,,,0,1254519684466171904,,,,en,,,1280,1254376853042860032,RichardBurgon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RichardBurgon: Dominic Raab says the 20,000+ Coronavirus death toll would have been much worse without the government's measures.

Well…",https://twitter.com/hyperspace9991/status/1254519684466171904,Sat Feb 04 15:08:12 +0000 2017,hyperspace9991,true,,2226,143,2619,0,,Philip Wilmann,hyperspace9991,4516,,,false
,Sun Apr 26 15:38:02 +0000 2020,,,,0,1254434571195736064,,,,en,,,2134,1254187515164217344,SethAbramson,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @SethAbramson: The Trump-China scandal is predicated on a mountain of evidence that Trump yet again gave preferential treatment—contrary…,https://twitter.com/tati_vict/status/1254434571195736064,Mon Oct 12 01:04:11 +0000 2015,tati_vict,false,"Believer in truth, fairness, and equal rights for all. Racists and religious bigots 🚫. No DMs. Retweets aren't endorsements. USAF Vet",270283,3333,4999,5,,Stable Majority Resist/Black Lives Matter,tati_vict,230804,,,false
,Mon Apr 27 03:45:48 +0000 2020,COVID19 LockdownReadings,,https://bit.ly/35jt117,10,1254617717560098816,IExpressSports,1254617240537718800,1666804076,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19 #LockdownReadings
Angels with Dirty Faces: The Footballing History of Argentina: This is one of the most entertaining books you will ever read about football, even if you are not a particularly big fan of Argentina.
More: https://t.co/lKfT0BXMZT",https://twitter.com/IExpressSports/status/1254617717560098816,Tue Aug 13 04:44:51 +0000 2013,IExpressSports,false,Sports news from @IndianExpress.,48,82158,368,462,New Delhi,Express Sports,IExpressSports,159993,,https://indianexpress.com/section/sports/,true
,Sun Apr 26 15:28:35 +0000 2020,,,,0,1254432191024713732,,,,en,,,19,1254398230441443328,SarahAmiri1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SarahAmiri1: Dr. Alawi Alsheikh-Ali, a member of the Emirates Scientist Council and the official spokesperson for the advanced sciences…",https://twitter.com/AlawadhiMohamed/status/1254432191024713732,Sun Jul 03 08:24:40 +0000 2011,AlawadhiMohamed,false,"Health care is my passion, Chief Operating Officer @jalilachildrens",199,588,295,5,UAE,Dr. Mohamed AlAwadhi,AlawadhiMohamed,669,,,false
,Sun Apr 26 18:35:02 +0000 2020,,,,0,1254479112930017281,,,,en,,,836,1254419236329529345,TheMendozaWoman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheMendozaWoman: Ok, let’s get this straight.

Failing to contain coronavirus WILL kill people.

The economy failing ONLY kills if we l…",https://twitter.com/grapplewithit/status/1254479112930017281,Wed Dec 25 10:29:37 +0000 2013,grapplewithit,false,"🌈Humanist, Foodie, believe in a fair inclusive society .Save our #NHS. RT's not endorsement",9336,2616,2486,70,london,christopher moore #RejoinEU #GTTO,grapplewithit,92211,,,false
,Sun Apr 26 09:47:29 +0000 2020,,,,0,1254346351699128320,,,,en,,,2203,1254346219226189825,OpIndia_com,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @OpIndia_com: Rajdeep Sardesai lies that Punjab government received only Rs 71 crore from the centre to fight coronavirus

https://t.co/…",https://twitter.com/SumitKumar_in/status/1254346351699128320,Sat Feb 05 15:56:22 +0000 2011,SumitKumar_in,false,"Entrepreneur, Founder @marketchanakya , Digital & IT consultant.",23567,432,892,56,"New York, USA",Sumit Kumar,SumitKumar_in,19011,,http://www.marketchanakya.com,false
,Mon Apr 27 01:54:26 +0000 2020,,,,0,1254589692202438656,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Modi devil had said that india is for Hindu only ..so wanted to get vacant at first kashmir from muslims and other minority then whole India by creating issue of corona ,that muslims have created or infected due to saying prayers",https://twitter.com/kamrantahawar21/status/1254589692202438656,Thu Mar 21 15:32:07 +0000 2019,kamrantahawar21,false,meat eater,3,719,4536,0,,kamrantahawar2,kamrantahawar21,11198,,,false
,Sun Apr 26 06:16:53 +0000 2020,,,,3,1254293352264028160,ExC__Gale,1254292562690535400,335743533,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@English__Gale @adamcchang @CollignonPeter Currently all responsible Australians are observing distancing. We have a chance to eliminate corona virus. Why wouldn’t we go for it?,https://twitter.com/MerlinCrossley/status/1254293352264028160,Sun Dec 18 23:06:24 +0000 2011,MerlinCrossley,false,"Deputy Vice-Chancellor Academic at UNSW Sydney, researcher and teacher in molecular biology, CRISPR-gene editing, epigenetics, etc. RTs not endorsement.",4411,2262,919,41,"Sydney, New South Wales",Merlin Crossley,MerlinCrossley,5413,,http://crossleylab.wordpress.com,false
,Sun Apr 26 13:52:09 +0000 2020,,,https://stormhaven.blog/2020/04/06/a-phd-crunches-covid-19-numbers-the-lockdown-was-never-necessary/,0,1254407925579354113,acoyne,1254225520394481700,3079986094,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@acoyne @meafordjim ""To date, there is no statistical evidence that suggests that a total lock down is more effective than alternative / less restrictive approaches.....
https://t.co/1XDV7qVIzH",https://twitter.com/Deadmantweetin1/status/1254407925579354113,Wed Mar 18 22:10:58 +0000 2020,Deadmantweetin1,false,"Fortes Fortuna Iuvat
Citizen Journalist
Articles at
@NationalPost @Quillette",8527,2244,3302,3,Hangin in the woodline ,Deadmantweeting,Deadmantweetin1,13274,,https://stormhaven.blog/,false
,Sun Apr 26 03:46:04 +0000 2020,,,,0,1254255399345192962,,,,en,,,52,1254064933408583681,symplyDAPO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @symplyDAPO: Txn: Credit
Ac:307****533
Amt:NGN 50,000.00
Des:TNF-for Covid-19 upkeep//Ur President cares
Date:25-Apr-2020 3:00pm
Bal:NGN…",https://twitter.com/Meijhor_PlaiBoy/status/1254255399345192962,Fri Nov 15 14:18:52 +0000 2019,Meijhor_PlaiBoy,false,"(callme👉PlaiBoy) 
 A nobody✊
"" Afrotic_gentleman"" 💪
💖music 💖photography 💖creative_visuals 💖Africa",13844,2501,2500,0,Nigeria,PlaiBoy ™⏺️,Meijhor_PlaiBoy,1753,,,false
,Sun Apr 26 04:23:58 +0000 2020,,,,0,1254264937070891009,,,,en,,,155,1254203703726411776,mophrd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @mophrd: Pakistan’s flag 🇵🇰 was projected on Switzerland's 🇨🇭iconic Matterhorn mountain 🏔 in the Swiss Alps as a sign of ‘solidarity and…,https://twitter.com/Muhamma49885745/status/1254264937070891009,Tue Oct 29 08:22:35 +0000 2019,Muhamma49885745,false,I LOVE PAKISTAN,12989,40,44,0,,Muhammad Usman,Muhamma49885745,2647,,,false
,Mon Apr 27 02:39:55 +0000 2020,,https://twitter.com/aprrilnicole/status/1254601137648525313/photo/1,,3,1254601137648525313,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our family had a fiesta float competition 🎊
Mine is coronavirus
Jesus is stimulus check https://t.co/ty7FhUoJye",https://twitter.com/aprrilnicole/status/1254601137648525313,Sat Apr 24 17:58:41 +0000 2010,aprrilnicole,false,PSALM 46:5 🦋 | TAMUSA 🐾,2101,315,226,1,"San Antonio, TX",April Gallardo,aprrilnicole,24354,,,false
,Sun Apr 26 08:07:48 +0000 2020,,,,0,1254321265764007936,,,,en,,,59,1254245309191946240,asc_prin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @asc_prin: “Calling for the resignation of a president who muses about the use of household cleaning products to fight a deadly virus is…,https://twitter.com/curliemermaid/status/1254321265764007936,Tue May 14 17:38:41 +0000 2013,curliemermaid,false,🌺advocate for the rights of ALL humans🌺hater of oppression🌺,61245,345,1668,0,"Honolulu, HI",🧜🏽‍♀️,curliemermaid,16682,,,false
,Mon Apr 27 01:44:21 +0000 2020,,,,0,1254587154212282368,,,,en,,,1492,1240345495354081282,emel0371,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",RT @emel0371: Hello to our beautiful friends here. How are the conditions in your country and home under the threat of the current virus? A…,https://twitter.com/NaattuVarthakal/status/1254587154212282368,Sat Jan 13 18:33:01 +0000 2018,NaattuVarthakal,false,"നിങ്ങളറിയാൻ ആഗ്രഹിക്കുന്ന വാർത്തകൾ
news news news and trends",1013,2826,4678,21,കേരളം,#StayHome,NaattuVarthakal,191380,,https://goo.gl/PrpY6q,false
,Sun Apr 26 16:57:26 +0000 2020,,,https://twitter.com/philswiftontv/status/1254453834098839553,7,1254454553166168066,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What about flex tape? I just ate two rolls - please answer ASAP. https://t.co/o0y6ITULZL,https://twitter.com/TrustedTexan/status/1254454553166168066,Tue Jan 02 19:31:23 +0000 2018,TrustedTexan,false,professional movie critic lol • check out the link for all of my socials,21956,1315,313,5,YouTube Prison,Trusted Texan,TrustedTexan,15153,,https://streamerlinks.com/TrustedTexan,false
