coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Apr 27 08:21:51 +0000 2020,,,https://www.theatlantic.com/international/archive/2020/04/angela-merkel-germany-coronavirus-pandemic/610225/,0,1254687188463292417,,,,en,,false,3,1254680300879306757,RayaHassann,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RayaHassann: Is this what Maldivian politicians are trying to be? https://t.co/gkPS8v1AOr,https://twitter.com/Mayan_17/status/1254687188463292417,Mon May 28 07:15:57 +0000 2012,Mayan_17,false,,47725,10233,2462,21,Male' Maldives,Mayan,Mayan_17,20491,,,false
,Tue Apr 28 00:43:58 +0000 2020,,https://twitter.com/HenRay_DS/status/1254903797001924609/video/1,,0,1254934346449989633,,,,en,,false,1298,1254903797001924609,HenRay_DS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HenRay_DS: When corona catches you outside after 8pm and you want to run. https://t.co/oHOu7nPKp5,https://twitter.com/DaughterofEve_x/status/1254934346449989633,Sat Mar 07 21:31:52 +0000 2015,DaughterofEve_x,false,"G I R L, I N T E R R U P T E D!",21279,3887,644,3,Dark Paradise,اسماء🍒,DaughterofEve_x,37949,,https://curiouscat.me/brokenwingx,false
,Tue Apr 28 03:17:02 +0000 2020,,,,0,1254972868519030784,,,,en,,,2427,1254915108167471104,ChrisLu44,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @ChrisLu44: My neighborhood dry cleaner only has enough business to open a day a week. They didn't get a PPP loan in phase 1 and are try…,https://twitter.com/Liptionfav/status/1254972868519030784,Tue Sep 13 16:40:18 +0000 2011,Liptionfav,false,"open mind. open heart. “thoughts become things”, Sassy’s ( in kitty heaven) Mom.😓 Rescue dog Callie Mom . Madly in love with husband R.E..😍🇨🇦🇨🇦🇨🇦🇨🇦",19378,1118,2658,62,White Rock ,Mrs. T. L.,Liptionfav,92787,,,false
,Mon Apr 27 06:26:08 +0000 2020,,,,0,1254658069365170176,,,,en,,,11742,1253748947236995072,YahooNews,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @YahooNews: The coronavirus social distancing protests are not spontaneous gatherings.,https://twitter.com/mikeywoodard84/status/1254658069365170176,Sat Oct 11 06:40:49 +0000 2014,mikeywoodard84,false,,13746,719,2117,1,"Pioneer Valley, Massachusetts",Michael Woodard 🌎🌻🌈,mikeywoodard84,10081,,https://www.facebook.com/profile.php?id=1676153634,false
,Mon Apr 27 10:14:18 +0000 2020,,https://twitter.com/Kamalji11164547/status/1254715486455160834/photo/1,https://twitter.com/Zebaism/status/1254464765604200449,0,1254715486455160834,manuparida1,,2891995297,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@manuparida1 See the quarantine centre at Agra, Chandigarh is far far better than Agra, that's why people migrate to Chandigarh. Where local councillor is asking @ChandigarhAdmin to send people to UP.@vpsbadnore @DgpChdPolice show him real situation. https://t.co/qbnjCJVgkH https://t.co/3wLCwyBnIS",https://twitter.com/Kamalji11164547/status/1254715486455160834,Mon Sep 12 07:08:50 +0000 2016,Kamalji11164547,false,,282,19,99,0,"Chandigarh, India",Stay Home Stay Safe,Kamalji11164547,656,,,false
,Mon Apr 27 04:50:56 +0000 2020,COVID19,,https://twitter.com/ScottGottliebMD/status/1254609381947322368,0,1254634109969633284,TaiHsia,1252934065625239600,21774791,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“The extra deaths are most pronounced in urban areas w/ the worst virus outbreaks &amp; have completely overwhelmed reporting mechanisms in some. This is esp worrying for many emerging economies where total excess mortality is orders of magnitude &gt; than official #COVID19 fatalities.” https://t.co/mnE6cGLHyg,https://twitter.com/TaiHsia/status/1254634109969633284,Tue Feb 24 17:38:45 +0000 2009,TaiHsia,false,COO @HelloWynd & angel investor @XYVentures,2512,294,400,17,San Francisco,Tai Hsia,TaiHsia,3215,,http://www.linkedin.com/in/taihsia,false
,Mon Apr 27 19:19:36 +0000 2020,,,https://twitter.com/DVATW/status/1254832178204217345,0,1254852715655512064,,,,en,,false,5,1254839439739756551,wheatfrom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @wheatfrom: Is there something about Covid-19 that they aren’t telling us? https://t.co/NqSbsnP5XQ,https://twitter.com/SamBowlingAlle1/status/1254852715655512064,Fri Jan 31 15:42:03 +0000 2020,SamBowlingAlle1,false,"Goys will be Goys

When you are at war,
Call it war,
And give your enemies no peace.

- Havamal 127",29030,528,748,2,Thule,🇩🇪🇬🇧🇮🇪𝕾𝖆𝖒 𝖙𝖍𝖊 𝕮𝖊𝖑𝖙🇮🇪🇬🇧🇩🇪,SamBowlingAlle1,10033,,http://Burzum.org,false
,Mon Apr 27 17:05:18 +0000 2020,,,https://twitter.com/NYTScience/status/1254774309857357826,0,1254818918377684992,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I'm getting convinced this whole thing is fake.

""We need to chemically castrate men"" https://t.co/OY9lHvJq29",https://twitter.com/avraamdebord/status/1254818918377684992,Tue Aug 03 19:13:31 +0000 2010,avraamdebord,false,"Superior macho beast born in a man's body, act acordingly. Ex jew. Muslim. TransRich, 7', 12 inch born in a 6' and 8incher. Pronoun: daddy.",114438,263,230,2,,Avraam Debord,avraamdebord,16170,,,false
,Mon Apr 27 22:55:47 +0000 2020,,,https://twitter.com/politico/status/1254719464098201600,0,1254907122514644995,,,,en,,false,72,1254905178467307526,bourgeoisalien,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @bourgeoisalien: The Democratic party is a parody of itself. https://t.co/dBIZqIj1Mt,https://twitter.com/geefloyd/status/1254907122514644995,Fri Feb 27 21:55:59 +0000 2009,geefloyd,false,"writer, scholar and traveller",48284,415,773,21,Boston,Gary Floyd,geefloyd,68721,,https://theroadsometimestravelled.blogspot.com/,false
,Mon Apr 27 09:00:38 +0000 2020,OrbitTalks brand COVID19 DeliveryCreativeChange digital design,,https://www.eventbrite.co.uk/e/102555520322,1,1254696950441574400,,,,en,,false,2,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Only a few hours left until our next #OrbitTalks webinar where Stuart Butler &amp; Andrew White will talk about how to preserve the relevance of your #brand after #COVID19 in this changing marketplace. #DeliveryCreativeChange #digital #design
https://t.co/GUXtGpQqHi",https://twitter.com/orbit_agency/status/1254696950441574400,Tue Apr 05 13:03:54 +0000 2011,orbit_agency,false,"Orbit Communications is an award-winning communications consultancy providing integrated PR, public affairs, digital & design services. Email: hello@orbit.scot",1301,1286,2267,19,"Scotland, United Kingdom",Orbit Communications,orbit_agency,4395,,http://www.orbit.scot,false
