coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Mar 27 05:54:22 +0000 2020,,,,10,1243416048038076417,VGKnightinArmor,1243415847512576000,743236960525836300,en,,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ 

A Chinese research BSL4 laboratory engineers a highly lethal strain of corona virus using universally applied  research methods and accidentally allows its release into the general population",https://twitter.com/VGKnightinArmor/status/1243416048038076417,Thu Jun 16 00:21:14 +0000 2016,VGKnightinArmor,false,#COVID_19 🦠 #Coronavirus Mans future hangs in the balance...Welcome to the NWO,96087,4310,2787,59,"Las Vegas, NV",28 Days Later,VGKnightinArmor,37135,,,false
,Thu Mar 26 15:18:27 +0000 2020,,,,0,1243195618316685312,,,,en,,,3,1243189867124793351,petermurrayrust,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @petermurrayrust: Agreed, I thin of this every day. That's why the knowledge tolls we are building are just as well suited for OpenClima…",https://twitter.com/ejoftheweb/status/1243195618316685312,Fri Jan 23 14:55:52 +0000 2009,ejoftheweb,false,I am a Londoner who can no longer bear to be British. @TheGreenParty member. Liberal Socialist. Open borders for an open society. Migration enriches us all.,23728,1263,2449,28,Brixton and France,"Edward Barrow, Londoner",ejoftheweb,25074,,http://openly-green.org,false
,Thu Mar 26 20:33:04 +0000 2020,,,,0,1243274794084306944,Itsihcego,1243273532823474200,363045384,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Itsihcego Buhari na scamm
If the video call you
Break that phone oh
Corona is real",https://twitter.com/HBsymphony/status/1243274794084306944,Wed Feb 19 20:42:34 +0000 2020,HBsymphony,false,"Song Writer✍️🥵🤯 when the song not only relates a feeling but makes you feel it, then it's 💯.
The Quest to liberate the mind is the greatest of all",1673,668,943,0,UDUS,John Emmanuel,HBsymphony,982,,,false
,Thu Mar 26 14:20:20 +0000 2020,Covid_19 news volunteer Oman,,https://www.y-oman.com/2020/03/coronavirus-nyc-calls-upon-omans-youth-to-volunteer-towards-covid-19-relief-efforts/,1,1243180991503613954,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Registration closes at 10:00 p.m. tonight [Thursday, March 26], and is open to all citizens and residents of Oman ages 20-45. #Covid_19 #news #volunteer #Oman @Nyc_Oman 

https://t.co/OLfhwTRSUJ",https://twitter.com/ytabloid/status/1243180991503613954,Tue Dec 28 12:43:06 +0000 2010,ytabloid,false,#Oman's coolest weekly!,758,6410,404,38,"Muscat, Oman",Y,ytabloid,9197,,http://www.y-oman.com,false
,Thu Mar 26 15:54:16 +0000 2020,Corona COVID19,,,0,1243204631980724226,,,,en,,,1324,1243197660309274624,Vijayabaskarofl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Vijayabaskarofl: #Corona: @MoHFW_INDIA approves the 4th private testing lab for #COVID19 in Tamilnadu at 
Sri Ramachandra Institute of…",https://twitter.com/MusicThaman/status/1243204631980724226,Tue Jul 26 10:24:40 +0000 2011,MusicThaman,false,Music composer / drummer / in Indian film industry / Cricketer,79487,1528174,316,513,India ,thaman S,MusicThaman,27567,,http://www.facebook.com/MusicThaman,true
,Thu Mar 26 09:04:49 +0000 2020,,,https://www.rawstory.com/2020/03/coronavirus-cases-are-rising-faster-in-states-that-voted-for-trump-nate-silver/,0,1243101589331685377,,,,en,,false,259,1243018763689132032,TeaPainUSA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TeaPainUSA: MAGA is presentin’ themselves as an offerin’ for their God king. https://t.co/gaWyUWFKUX,https://twitter.com/cinemosity/status/1243101589331685377,Thu Dec 13 20:33:43 +0000 2012,cinemosity,false,"I had a previous account, known as CatladyShazza but Twitter closed it with no reason. I've taken over Cinemosity",160275,465,362,17,"Trenton, NJ",SocialDistancingBabyYoda,cinemosity,51581,,,false
,Thu Mar 26 21:16:35 +0000 2020,,,https://sunny99.iheart.com/content/2020-03-26-divorce-rates-jumping-in-corona-quarantined-couples/#.Xn0awjGQaJk.twitter,0,1243285743402979332,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damn🤦🏾‍♂️

Divorce Rates Jumping in Corona-Quarantined Couples https://t.co/j8PxC3WaTI",https://twitter.com/SlickDeville410/status/1243285743402979332,Fri May 22 05:10:22 +0000 2009,SlickDeville410,false,"Do More Say Less

For booking,  features,  beats, and all other inquiries: Bookslickdeville@gmail.com

Snapchat : @SlickDeville410",247,1184,889,9,"Baltimore, MD ",Slick Deville,SlickDeville410,6343,,https://songwhip.com/album/slick-deville/flight-410-ep,false
,Fri Mar 27 01:47:08 +0000 2020,,,,0,1243353831167143937,,,,en,,,36702,1243142948033900545,OCEANGlRL,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @DAREDEVllLS: no nut november corona said heres masturbation march,https://twitter.com/LazyQueen247/status/1243353831167143937,Wed Jun 18 05:59:12 +0000 2014,LazyQueen247,false,"ALL BLACK LIVES MATTER. ||🏳️‍🌈|| Aries♈️ ||📍Baltimore || McDaniel ‘23🔰 || || If it aint God, ion want it🤷🏾‍♀️ || D💍 ||",32705,201,99,1,,T,LazyQueen247,11488,,,false
,Thu Mar 26 17:47:44 +0000 2020,,,,0,1243233188316475392,,,,en,,,11,1243224661372162048,MGh_Survivor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MGh_Survivor: Count of prisoners in Iran who are suspected or being confirmed to infected from Corona virus have  increased.2 prisoners…,https://twitter.com/eliiii984/status/1243233188316475392,Thu Nov 14 21:08:43 +0000 2019,eliiii984,false,#براندازم. مجاهد،عرزشی،اسهال طلب⛔️,28290,4779,3759,3,من از شهر غریب بی نشونی اومدم ,الی خانوم🏴,eliiii984,20830,,,false
,Fri Mar 27 06:01:29 +0000 2020,corona,,,0,1243417842067730432,,,,en,,,3,1243229820005294080,_Jimson__,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Jimson18371649: Me watching YouTube video  and the youtuber coughs #corona,https://twitter.com/_Jimson__/status/1243417842067730432,Tue Jul 02 18:31:06 +0000 2019,_Jimson__,false,My heart is cold as ice⛄👼,6029,255,296,0,Alien st.,Jimson💨,_Jimson__,1190,,,false
