coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Mar 27 18:47:18 +0000 2020,,,https://docs.google.com/document/u/0/d/1Uh3KK01ceCC2MfOB_6GJWm-CyMW01oR6hEREV6e_0XM/mobilebasic,0,1243610566326804480,BBBaumgartner,1242828935278162000,26020351,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BBBaumgartner @dpshow https://t.co/elsddGeeP7 I wrote an office corona episode please read and laugh !,https://twitter.com/treyyorky/status/1243610566326804480,Mon Jul 11 16:03:32 +0000 2011,treyyorky,false,"“people who are crazy enough to think they can change the world, are the ones who do”",11590,709,268,8,,Trey,treyyorky,14790,,,false
,Sat Mar 28 07:16:48 +0000 2020,,,https://twitter.com/MarinaHyde/status/1243795008987303936,0,1243799181808021504,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","God, she’s good. https://t.co/YaAkhLW2EC",https://twitter.com/kirstenmavric/status/1243799181808021504,Fri Dec 12 17:22:43 +0000 2008,kirstenmavric,false,"London based wedding and commercial photographer, food-lover, ex-Zimbabwean, telly-watcher, wine-slurper. No time for idiots. https://t.co/dopvoWzedt",8480,3561,1861,106,"Muswell Hill, London, England",• Kirsten Mavric Photo •,kirstenmavric,49270,,http://www.kirstenmavric.co.uk/,false
,Fri Mar 27 09:00:45 +0000 2020,,,,0,1243462953443168256,MuzzammilAslam3,1243461626965176300,815415600117911600,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MuzzammilAslam3 @DrDanish5 Sir, it's simple maths. Corona cases published by the govt is ~1100. Besides, we have 6589 Zaireen in quarantine, of which 2500 are +ve (a/c to Zafar mirza), which the govt is not including despite they are on our soil now. Hence it's roughly 3600 cases.",https://twitter.com/Zafrehman/status/1243462953443168256,Tue May 19 11:47:03 +0000 2015,Zafrehman,false,"Spontaneous nature, like sports even violent ones, professional risk taker & a great worker, no candy-flossed fine speeches, like all the good things in life.",14389,832,999,5,Pakistan,ZAF,Zafrehman,7101,,,false
,Fri Mar 27 19:48:55 +0000 2020,,,https://twitter.com/harvardchansph,1,1243626070538162176,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In an article by Harvard public health on the mental impact of corona fear. It refers to an article in the lancet on depression and anxiety in China. And suggests that “ The only thing we have to fear is fear itself.”
https://t.co/x2xrbrvuSR…",https://twitter.com/efarisx2/status/1243626070538162176,Sat Oct 10 10:03:55 +0000 2009,efarisx2,false,,443,316,836,2,,Prof Eiad Alfaris,efarisx2,1241,,,false
,Sat Mar 28 07:38:27 +0000 2020,CoronavirusOutbreak StayHome,,,0,1243804631303475200,,,,en,,,12,1243785771695386625,drshafikuchay,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @drshafikuchay: It is probably better to wear glasses instead of contact lenses for corona prevention. #CoronavirusOutbreak #StayHome ht…,https://twitter.com/AlhaquMurun/status/1243804631303475200,Sat Jul 25 04:04:46 +0000 2009,AlhaquMurun,false,Khudaai harkas ba' kadri himat e' oust,909,474,380,12,Kashmir / Delhi,Iftikhar Ashraf,AlhaquMurun,13448,,http://www.alhaqumurun.wordpress.com,false
,Fri Mar 27 21:20:43 +0000 2020,,,,0,1243649172483518465,,,,en,,,59,1243643550757199872,RachelBros,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RachelBros: One of our favorite @MaiselTV shooting locations is struggling to get by in the midst of the corona shutdown. If you’ve got…,https://twitter.com/preakergirl/status/1243649172483518465,Mon Oct 28 15:05:28 +0000 2013,preakergirl,false,rachel brosnahan supremacist,14742,1296,631,40,,maya,preakergirl,240412,,https://twitter.com/TwitterMovies/status/724955731087245312,false
,Fri Mar 27 15:54:08 +0000 2020,thewaragainsthevirus covid19,,https://mydogdata.com/viewbannerlink/5e6637e69dd7c8359f2e2eba,0,1243566984026918912,,,,en,,false,660,1242951655542439939,FaceBook4Dog,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @FaceBook4Dog: no one escaped this unscathed !!!  Corona and your Dog 🐾⛓👁   https://t.co/tLzNE003QR  #thewaragainsthevirus #covid19 #cor…,https://twitter.com/Ayesha08540559/status/1243566984026918912,Thu Jan 17 06:51:50 +0000 2019,Ayesha08540559,false,Be Happy...,2504,1746,2653,1,,Ayesha,Ayesha08540559,5333,,,false
,Fri Mar 27 22:13:42 +0000 2020,,,,0,1243662508721872897,,,,en,,,9398,1242248809956003840,iamblackbear,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @iamblackbear: we been social distancing way before corona,https://twitter.com/ifuckinknows/status/1243662508721872897,Sun May 29 15:57:47 +0000 2016,ifuckinknows,false,"tęsknię za cierpieniem, które uczyni mnie gotowym i żądnym śmierci",72,724,576,1,,𝐧𝐚𝐭𝐚𝐥𝐢𝐚,ifuckinknows,7363,,,false
,Fri Mar 27 12:09:55 +0000 2020,,,,0,1243510561549225987,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",omds 4 people on my team has symptoms for corona omds,https://twitter.com/ItsAaliyahhh/status/1243510561549225987,Fri Jun 28 23:25:33 +0000 2013,ItsAaliyahhh,false,"psalm 56:3 real eyes, realize, real lies.",10233,1574,930,2,none ya.,A²,ItsAaliyahhh,17734,,,false
,Fri Mar 27 16:05:20 +0000 2020,,,,0,1243569803857625090,,,,en,,,914,1243294373850341376,animalartcrimes,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @animalartcrimes: now I have these corona yoplets who need homes. RT this and follow these crimes and on ~**sunday night**~ I will commu…,https://twitter.com/JoeSodium/status/1243569803857625090,Wed Aug 05 20:23:32 +0000 2015,JoeSodium,false,"ghost of a robot cake, stans canis latrans, he/hims/his's/himselves",44915,143,319,6,,Joe Sodium,JoeSodium,35815,,,false
,Fri Mar 27 07:48:00 +0000 2020,,,,0,1243444647436976128,,,,en,,,74,1241326495680749570,ksjsope,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ksjsope: Indo Armys if you can, please join the fundraiser to fight the corona through this link below. The minimum amount is only 10k…",https://twitter.com/jkvsgjmjhrmjn_7/status/1243444647436976128,Thu Apr 11 21:31:16 +0000 2019,jkvsgjmjhrmjn_7,false,BTSpop/ TXTrock/ Mamamoo💪🏽/ BLACK LIVES MATTER/ Proud Latina & Demisexual-Demiromantic 🇸🇻🏳️‍🌈,51082,692,1536,2,Jiminssiiiiii,⁷⁺⁵ 𖧵 Jam⁴ GO FUCK YOURSELF,jkvsgjmjhrmjn_7,35291,,https://www.OT7OT5OT4.com,false
,Fri Mar 27 16:09:23 +0000 2020,ChineseVirus19 Wuhan,,,0,1243570825573404680,,,,en,,,27779,1243390164803522563,TheSkandar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheSkandar: #ChineseVirus19

The Corona Virus travelled entire world from #Wuhan but it did not reached Beijing and Shanghai.

Can anyb…",https://twitter.com/fateemah_Bie/status/1243570825573404680,Tue Apr 09 17:13:40 +0000 2019,fateemah_Bie,false,Muslimah!,805,137,108,0,Somewhere in Nigeria,Liana❤️,fateemah_Bie,415,,,false
,Fri Mar 27 23:38:15 +0000 2020,,https://twitter.com/vabudaa1/status/1243683785335541760/photo/1,,3,1243683785335541760,,,,en,,true,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I never realized how much I rub my eyes, nose...I’m gonna have corona at some point unless I get myself a damn cone to wear around my neck to remind me 😩😩 https://t.co/zDe8L53uA2",https://twitter.com/vabudaa1/status/1243683785335541760,Sat Dec 07 03:12:59 +0000 2019,vabudaa1,false,Patriots fans who slander Brady are why I have trust issues..y’all fucking weirdos.,9394,261,345,1,"Massachusetts, USA",💋💋a girl has no name💋💋,vabudaa1,5260,,,false
,Fri Mar 27 08:44:35 +0000 2020,,,,0,1243458887447019523,,,,en,,,51104,1242860302884012032,__uby,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @__uby: Niggas said 2020 B.C (before corona)😂😂,https://twitter.com/hellasirius/status/1243458887447019523,Sun May 28 03:10:13 +0000 2017,hellasirius,false,no talk me im angy,6085,64,227,0,in despair,the,hellasirius,47085,,https://blacklivesmatter.com,false
,Fri Mar 27 18:30:38 +0000 2020,,,,0,1243606372211621890,,,,en,,,117317,1242137430322446344,_SJPeace_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…",https://twitter.com/yslx03/status/1243606372211621890,Mon Apr 09 14:52:17 +0000 2012,yslx03,false,,24278,444,163,2,,ً,yslx03,18593,,,false
,Fri Mar 27 07:38:42 +0000 2020,FUCKCORONA,https://twitter.com/caramelswiizzle/status/1243261005347651584/video/1,,0,1243442305501138944,,,,en,,false,8,1243261005347651584,caramelswiizzle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @caramelswiizzle: MAN FUCK CORONA #FUCKCORONA https://t.co/XrmxKtxdIs,https://twitter.com/geesavag3/status/1243442305501138944,Mon Apr 13 04:48:56 +0000 2015,geesavag3,false,WTTW ⚡️ #8 #24,36277,1412,1372,1,Ghosttown USA,lame ass nigga,geesavag3,38972,,,false
,Fri Mar 27 19:45:52 +0000 2020,,,http://usw.ca/members/coronavirus-resources,5,1243625304960139267,,,,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Attention @USW_District_3 Members!

Province specific USW Guides to Benefits during COVID-19 for British Columbia, Alberta, Saskatchewan and Manitoba are now available for download at: 

https://t.co/CEDHEZGAQc",https://twitter.com/SteelworkersCA/status/1243625304960139267,Mon Feb 09 21:32:00 +0000 2015,SteelworkersCA,false,"The largest private sector union in North America, 800,000 strong-225,000 Canadian members. We fight for jobs, justice & a better future. Français: @MetallosCA",10446,5467,2632,77,Canada,United Steelworkers,SteelworkersCA,6898,,http://www.usw.ca/,false
,Sat Mar 28 05:07:31 +0000 2020,,,https://twitter.com/markantony002/status/1243727983795253249,1,1243766649183858690,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Thanks for the doctors and nurses https://t.co/R2LQ99BU4q,https://twitter.com/James71452609/status/1243766649183858690,Tue May 14 10:47:13 +0000 2019,James71452609,false,"PhD student
Hoping more communication to reduce the misunderstanding between people in mainland China and people in Hong Kong, Taiwan, Japan, USA, Canada",20,7,22,0,,James,James71452609,26,,,false
,Fri Mar 27 12:47:40 +0000 2020,FridayMotivation LockdownWithoutPlan LeadershipMatters end AmericanExceptionalism China Korea Phillipines Authoritarian socialism,,https://twitter.com/biancoresearch/status/1243509961860296705,0,1243520061899505664,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#FridayMotivation #LockdownWithoutPlan #1984 #LeadershipMatters just like the corona virus, the people do not understand. This will not #end well. I predict the decline of #AmericanExceptionalism will be on par with #China #Korea #Phillipines in no time. #Authoritarian #socialism https://t.co/hc6fa11sV8",https://twitter.com/Bottum_Line/status/1243520061899505664,Wed Feb 01 16:31:42 +0000 2012,Bottum_Line,false,"Enterpreneur, Biz Owner, World Traveler, Father, Coach, Dismal Scientist and a fan of many of life's luxuries!!",6319,55,402,2,Chicago,🎩⛲,Bottum_Line,4137,,,false
,Sat Mar 28 05:48:21 +0000 2020,,,,0,1243776923731234816,,,,en,,,344,1243642513446952960,AazimKassim,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AazimKassim: PM @narendramodi Sir,

I am Dr. Aazim from Chettinad . I salute the hero’s other than Doctors helping us in this crisis👌…",https://twitter.com/mathan051980/status/1243776923731234816,Tue Jun 28 06:53:45 +0000 2016,mathan051980,false,#அரசியல்மாற்றம்_ஆட்சிமாற்றம் #இப்போ_இல்லைன்னா_எப்பவுமே_இல்லை தலைவரின் அன்பு சாம்ராஜ்யம்  ஓன்லி ஓன் சூப்பர் ஓன்‌ தலைவர் மட்டுமே 👌🙏👍👍,98449,3496,3471,7,"Sivakasi, India","mathavan with sakthi ,#😎அண்ணாத்த👍🌟",mathan051980,55763,,,false
,Fri Mar 27 09:40:55 +0000 2020,,,https://twitter.com/Mahira79/status/1243200036093210624,3,1243473061720010752,,,,en,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If the Corona Virus doesn't leave, Ramazan Will Wash it away, because it's the month of mercy.. InshAllah ❤️ https://t.co/0tCkK63Xju",https://twitter.com/isbashahbaz4/status/1243473061720010752,Sat May 26 07:56:55 +0000 2018,isbashahbaz4,false,"‏‏‏میری زمین میرا آخری حوالہ ہے⁦🇵🇰⁩



































Proud To Be a Member of Team Sareaam",7021,4004,34,1,"Sialkot, Pakistan",Isba Shahbaz Malik,isbashahbaz4,26098,,http://sareaam.org,false
,Fri Mar 27 08:55:56 +0000 2020,update Covid19,,,0,1243461742669099008,,,,en,,,383,1243446582898376705,Vijayabaskarofl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Vijayabaskarofl: #update: Hon’ble @CMOTamilNadu will visit the exclusive Corona hospital at Omanadurar &amp; the TN #Covid19 Control Room i…,https://twitter.com/Ranjith163/status/1243461742669099008,Sun Jun 19 15:16:03 +0000 2011,Ranjith163,false,Thalapathy fanatic - MSDian,22672,118,679,2,Chennai,Ranjith,Ranjith163,11057,,,false
,Fri Mar 27 11:21:31 +0000 2020,,,https://twitter.com/bbclaurak/status/1243496497729191936,0,1243498380183113733,,,,en,,false,2,1243498194853605376,adamlongoTV,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @adamlongoTV: 😦 The United Kingdom’s Prime Minister tests positive for coronavirus. https://t.co/dnFvA9uAal,https://twitter.com/orlandomicki/status/1243498380183113733,Thu Feb 18 14:57:29 +0000 2010,orlandomicki,false,"American Patriot. First blog allowed as media for trial (CaseyAnthony), #MAGA Love my country! Opinions are my own! WWG1WGA",19686,4217,4047,10,orlando,micki ⭐️⭐️⭐️(Text TRUMP to 88022),orlandomicki,206531,,,false
,Fri Mar 27 17:41:54 +0000 2020,,,,0,1243594105252384771,,,,en,,,97,1243563426074460164,QCWorldwide,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @QCWorldwide: Anaconda by @NICKIMINAJ is now starting to gain momentum on Youtube. The views come in after fans reveal that the video ha…,https://twitter.com/deshawnalright/status/1243594105252384771,Wed Jul 24 02:56:54 +0000 2013,deshawnalright,false,"my favs BEYONCE ,Ariana Grande, Nicki Minaj, Normani, and Little mix",15270,91,1061,0,,db,deshawnalright,4741,,,false
,Fri Mar 27 19:19:33 +0000 2020,,,,0,1243618679348224000,,,,en,,,11627,1243412015986556928,NonnySavage,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NonnySavage: If Corona Virus had started in Africa,our leaders would have flown their families overseas and left us to die.",https://twitter.com/mac_montshiwa/status/1243618679348224000,Mon Feb 08 12:56:06 +0000 2016,mac_montshiwa,false,Forex Trader📉📈|Your Go-To Financial Advisor|,1275,438,2242,1,Francistown,Macmillan,mac_montshiwa,964,,,false
,Fri Mar 27 20:21:01 +0000 2020,,,,0,1243634148973129728,,,,en,,,6490,1243401593019437057,h3h3productions,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @h3h3productions: I propose we send everyone who does the corona challenge to a remote island to live separate from society forever. Cun…,https://twitter.com/D_Heinart/status/1243634148973129728,Sun May 04 06:15:40 +0000 2014,D_Heinart,false,"Yeah wtv, what's the point.",35861,19,911,0,,Sofia Prado....,D_Heinart,1451,,,false
,Fri Mar 27 18:29:05 +0000 2020,,,,0,1243605982464352256,,,,en,,,14118,1243343881921576961,greggutfeld,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @greggutfeld: a message to the grim creeps celebrating a rise in corona cases in America:We are actually turning a corner, and we will e…",https://twitter.com/KevlovesAP/status/1243605982464352256,Thu Jan 25 18:19:09 +0000 2018,KevlovesAP,false,"Retired hubby, dad, papa, independent voter leaning to the right. Trump is my President. #Trump2020 , #KAG🇺🇸🇺🇸❤️ Epstein didn’t kill himself.",18460,3070,4439,5,"Hawkins, Indiana, USA",Kev Loves Apple Pie,KevlovesAP,16377,,,false
,Fri Mar 27 15:10:17 +0000 2020,,,,0,1243555950793031681,,,,en,,,14118,1243343881921576961,greggutfeld,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @greggutfeld: a message to the grim creeps celebrating a rise in corona cases in America:We are actually turning a corner, and we will e…",https://twitter.com/GoWithTheFlo33/status/1243555950793031681,Thu Jul 04 21:17:27 +0000 2019,GoWithTheFlo33,false,Retired and living the dream in Southern Florida. 100% Trump supporter!!,9099,646,455,0,"Palm Beach Gardens, FL",Kathy,GoWithTheFlo33,8707,,,false
,Fri Mar 27 18:28:48 +0000 2020,,,,0,1243605909605056513,,,,en,,,12,1243605671490326528,MarioHTXX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MarioHTXX: America topped Italy for the #1 place for corona virus with over 100,000 cases ... please stay inside",https://twitter.com/Georgsco/status/1243605909605056513,Tue Oct 16 23:32:38 +0000 2012,Georgsco,false,sco • red rum • 🇵🇷🇵🇷🇵🇷,61591,1328,215,12,atlanta,Web Socket,Georgsco,93612,,https://www.youtube.com/channel/UCHd0pntMkr1YHd2-0yfX_JQ,false
,Fri Mar 27 18:08:05 +0000 2020,,,,0,1243600694306717696,,,,en,,,957,1243597454240395264,mepratap,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mepratap: CM @vijayanpinarayi Sir, ur home dist Kannur, which is adjacent2 Coorg, has too many Corona cases n u r sending back labourer…",https://twitter.com/brandingbuddy/status/1243600694306717696,Fri Jun 15 13:51:02 +0000 2012,brandingbuddy,false,"Small town guy, NAMO fan, Branding, communications | Avani's Father",13338,112,944,4,India,Old monk bhakth,brandingbuddy,15377,,,false
,Sat Mar 28 06:53:31 +0000 2020,,,,0,1243793324642729989,,,,en,,,2461,1243762081368805376,sardesairajdeep,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sardesairajdeep: One message needs to go loud and clear: Corona infection is NOT a killer. 95 % plus patients recover. It is fear which…,https://twitter.com/SenaAmrit/status/1243793324642729989,Tue Aug 14 17:22:31 +0000 2018,SenaAmrit,true,,32307,30,156,0,,Amrit Sena,SenaAmrit,11628,,,false
,Fri Mar 27 16:21:17 +0000 2020,,https://twitter.com/OmariBoomin/status/1243573817601134594/photo/1,,0,1243573817601134594,CashApp,1243573590601207800,1445650784,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@CashApp $OmariLikesMoney I don’t get a paycheck today cause of corona, wanna help? https://t.co/lW4Xd8tzGT",https://twitter.com/OmariBoomin/status/1243573817601134594,Sat May 28 00:07:16 +0000 2011,OmariBoomin,false,90's baby. God’s child. Stay blessed & less stressed. $OmariLikesMoney,10892,865,980,12,"Atlanta,GA.",Omari D. Washington,OmariBoomin,33575,,,false
,Fri Mar 27 12:30:41 +0000 2020,,,,0,1243515784300769281,ArvindKejriwal,1242432224378720300,405427035,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ArvindKejriwal Make a list of Delhi Crorepati person and say him give contribute bcz in delhi 70% people is middle class and due to Corona he will not get job alteast for 3 months, So ask money from Crorepati not from middle class people.",https://twitter.com/iman_deepak/status/1243515784300769281,Wed Jan 13 14:00:49 +0000 2010,iman_deepak,false,A COMMON MAN... (◕‿◕) Be what you are* This is the first step toward becoming better than you are* One day I will do Time Travel 🪐,6303,167,2192,0,Somewhere in this World 🌏,iman_Deepak 😷,iman_deepak,8555,,,false
,Fri Mar 27 14:53:00 +0000 2020,,,,0,1243551602277076998,,,,en,,,1,1243521393964257287,GraceTherson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GraceTherson: I’m so sad corona has ruined my life.,https://twitter.com/Jenniah_Mae/status/1243551602277076998,Wed Jan 30 10:32:23 +0000 2019,Jenniah_Mae,false,tired,8536,105,136,0,,👁👄👁,Jenniah_Mae,1612,,,false
