coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Mar 24 17:51:50 +0000 2020,SolidaritätstattEgoismus,,https://twitter.com/Markus_Soeder/status/1242435241865871360,1,1242509440869437441,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Toll! #SolidaritätstattEgoismus https://t.co/MNEG1Anz20,https://twitter.com/zunehmendwild/status/1242509440869437441,Tue Feb 17 17:14:31 +0000 2009,zunehmendwild,false,"Bloggende Berlinerin mit Tendenz zur Stadtflucht – 
Wildkräuter : Wandern : Wordpress : Wörter – Impressum: https://t.co/nPmGGezKRx",5068,2551,623,168,Berlin,Peggy Schatz,zunehmendwild,20032,,https://zunehmend-wild.de,false
,Tue Mar 24 13:23:50 +0000 2020,COVID2019 StayHomeStaySafe,,,0,1242441997148815365,,,,en,,,260,1242437844632621056,Suriya_Trends,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Suriya_Trends: • Exclusive : Another #COVID2019 Awareness Video From @Suriya_offl Anna Flashing In Polimer News 👌❤️

#StayHomeStaySafe…",https://twitter.com/AsrafCena/status/1242441997148815365,Sun Jul 22 14:29:10 +0000 2018,AsrafCena,false,"Suriya Anna Uyir😍🔥🔥

I'm on Instagram as @asraf_cena.  https://t.co/GDqcf3xtbC",12227,120,350,0,,Ãsràf Céñâ,AsrafCena,5202,,,false
,Tue Mar 24 16:25:07 +0000 2020,,,https://twitter.com/PopCrave/status/1242484285694754817,0,1242487620598292481,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",That bitch Corona https://t.co/AgBgiAtK40,https://twitter.com/jolosinlao/status/1242487620598292481,Thu Apr 20 04:22:48 +0000 2017,jolosinlao,false,And I oop...,6109,138,136,0,"Manila, Philippines",Jols,jolosinlao,5258,,http://instagram.com/jolosinlao,false
,Tue Mar 24 10:26:59 +0000 2020,,,,0,1242397491959664645,,,,en,,,510,1242381252726083585,CMShehbaz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CMShehbaz: I demand of the PM to convene the meeting of CCI to map out a shared &amp; nationally owned anti-Corona strategy. I also demand…,https://twitter.com/Kaleemdxb/status/1242397491959664645,Tue Jul 10 18:36:03 +0000 2018,Kaleemdxb,false,"Working Etisalat Dubai .
A Big fan of NawaZ Sharif & Mariyam Nawaz",60293,1502,1750,0,"Dubai, United Arab Emirates",Kaleem,Kaleemdxb,38035,,,false
,Tue Mar 24 22:23:23 +0000 2020,,,,0,1242577780874842118,,,,en,,,81226,1241871812591419392,annamzep,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @annamzep: Y’all miss your ex, I miss life without the corona virus",https://twitter.com/brittanyy1001/status/1242577780874842118,Mon Nov 02 01:50:21 +0000 2015,brittanyy1001,false,RIP Mammaw 6/29/09 ❤ RIP Jack 4/28/17 ❤,44054,361,611,7,,Brittany 🥴,brittanyy1001,31948,,,false
,Tue Mar 24 16:51:57 +0000 2020,COVID19Pakistan,,,0,1242494373713108992,,,,en,,,271,1242466870961168384,SaifullahNyazee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SaifullahNyazee: PM @ImranKhanPTI Relief Pkg to fight #COVID19Pakistan

Labour 200 Bn

Export/Industry 100 Bn

SME/Agri 100 Bn

Labour…",https://twitter.com/SAHameedPTI/status/1242494373713108992,Tue Dec 20 13:57:31 +0000 2011,SAHameedPTI,false,Chairman PHA Gujranwala,4046,405,152,0,Gujranwala PP58,S A Hameed,SAHameedPTI,3558,,https://web.facebook.com/SAHameedPP58/,false
,Tue Mar 24 13:48:06 +0000 2020,,,,1,1242448105649430530,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","online school and the quarantine have just given me more time to stream kid krow,, the corona virus was all just a ploy to get people to listen to ur album wasn't it @conangray👀",https://twitter.com/emkaysings/status/1242448105649430530,Sun Jan 19 22:48:52 +0000 2020,emkaysings,false,just a 15 year old disaster trying to make some music,77,7,126,0,,maddie :)),emkaysings,37,,https://www.youtube.com/channel/UCVRHo9KSSlWs3x6Th6yay6w/featured,false
,Wed Mar 25 02:33:28 +0000 2020,,,https://twitter.com/AbhishekSuneja3/status/1242635442840694786,0,1242640715873529856,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Can you please confirm asap? Awaiting response. https://t.co/xJzjRo787e,https://twitter.com/AbhishekSuneja3/status/1242640715873529856,Tue Mar 24 03:25:21 +0000 2020,AbhishekSuneja3,true,,0,0,2,0,,Abhishek Suneja,AbhishekSuneja3,11,,,false
,Tue Mar 24 11:01:41 +0000 2020,,,https://www.foxnews.com/politics/house-dems-emergency-coronavirus-stimulus-bill-includes-35-mil-for-jfk-performing-arts-center,0,1242406225960206342,,,,en,,false,9,1242375745223221249,scampbell123451,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @scampbell123451: in CORONA bill, Dems want a $35M propaganda center?

Who pays for this? YOU!

https://t.co/8ssIyU0Xpl",https://twitter.com/UnRepConsrvtive/status/1242406225960206342,Tue Aug 14 23:36:01 +0000 2012,UnRepConsrvtive,false,#AmericaWorksTogether,133041,3542,3538,21,,Steven Ackerman 🇺🇸,UnRepConsrvtive,124785,,,false
,Wed Mar 25 04:58:20 +0000 2020,,,,0,1242677173154021376,,,,en,,,58346,1242131768662282243,omer___go,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @omer___go: CDC just announced that corona can be spread via Instagram story challenges :-/,https://twitter.com/paulaseesawn/status/1242677173154021376,Fri Apr 04 00:21:51 +0000 2014,paulaseesawn,false,big miss steak,7080,95,200,0,"Los Angeles, CA",p,paulaseesawn,332,,https://www.instagram.com/paulaseesawn/,false
,Tue Mar 24 06:38:47 +0000 2020,PersonalProtectiveEquipment,,,0,1242340062794149888,,,,en,,,7994,1242180709076185089,drkamnakakkar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @drkamnakakkar: Please don't send me to war without weapons @PMOIndia🤢😥😰 Please arrange #PersonalProtectiveEquipment for us doctors ASAP…,https://twitter.com/_raja/status/1242340062794149888,Thu Feb 12 16:37:08 +0000 2009,_raja,false,Love is Life! ✌️,4209,931,217,18,வேற உலகம்,ராவணன்,_raja,5447,,,false
,Tue Mar 24 18:19:43 +0000 2020,,,,0,1242516458275516417,,,,en,,,12,1242489777053528064,SheshanshTweets,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SheshanshTweets: If your PG/ hostel has been shut down or you need a room to stay for few days , feel free to DM. Can accommodate one p…",https://twitter.com/dcfairbank/status/1242516458275516417,Fri Jul 10 22:12:05 +0000 2009,dcfairbank,false,VA physician on medical leave #DemSocialist #MedicareForAll #CLIMATEACTION #FlintWaterCrisis #BringOurTroopsHome #JusticeForBreonna #BlackLivesMatter #DemExit,75473,10602,9406,283,"Chicago, IL",Dana Fairbanks MD #ForProfitHealthcareIsImmoral 🌹,dcfairbank,169342,,https://peoplesparty.org/,false
,Tue Mar 24 21:08:14 +0000 2020,,,,0,1242558868074438669,,,,en,,,715,1241841066862657538,Gus_JordM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Gus_JordM: Me pre-corona looking at the sky thinking of places of travel.,https://twitter.com/hxlds/status/1242558868074438669,Tue Mar 05 21:05:43 +0000 2013,hxlds,false,Your future favorite TV Host 😉,32267,1137,902,8,"London, England",YT; H’s Hotlist🔥,hxlds,228652,,https://www.youtube.com/channel/UCiVgS9AY8bD-zIENCHi7PAQ,false
,Wed Mar 25 04:08:21 +0000 2020,,,,0,1242664593157017600,,,,en,,,4051,1242316632090800130,jennymangawang,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @jennymangawang: Me waiting for Corona Virus to end so I can finally go out,https://twitter.com/mrymedrn/status/1242664593157017600,Mon Apr 07 07:41:20 +0000 2014,mrymedrn,false,"spero brevi moriturum







































▫shamless plug: follow my art acc on ig @ https://t.co/iCbSUIpZUr and my main acc @ marymedrn",28823,707,1072,2,idk.,𝘮𝘦𝘥 🩺,mrymedrn,31720,,,false
,Tue Mar 24 13:57:21 +0000 2020,,,,0,1242450431479070720,,,,en,,,94,1242343945075556352,ArmedWithWords,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ArmedWithWords: Corona has taught us :

- Real meaning of Freedom.
- Cherish every moment with your loved ones.
- Life is precious &amp; un…",https://twitter.com/UmarEhsan9/status/1242450431479070720,Wed May 06 06:21:59 +0000 2015,UmarEhsan9,false,"Instgram:ehsanumar

Software Engineer
#juniordevforlife",39475,376,474,13,"Karachi, Pakistan",Umar,UmarEhsan9,8189,,,false
,Tue Mar 24 18:22:45 +0000 2020,,,,0,1242517223312363528,,,,en,,,154,1242245378935840768,B10____,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @B10____: By the end of this corona lockdown season I need to come out of isolation a much stronger Christian ‼️🙏🏾,https://twitter.com/rebeccasackeyy/status/1242517223312363528,Mon Oct 02 13:57:42 +0000 2017,rebeccasackeyy,false,Soul winner. Disciple. Can't wait to see Jesus❤️,29980,2598,1192,0,Ghana,Dioko 🌪️🦌,rebeccasackeyy,18835,,,false
,Wed Mar 25 01:49:57 +0000 2020,,,,19,1242629765258973184,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Corona virus:

Everyone: hey look at me I can do handstand and push-up",https://twitter.com/totally__kyle__/status/1242629765258973184,Sat Jul 20 01:02:15 +0000 2013,totally__kyle__,false,,10229,578,550,0,"Philadelphia, PA",Kyle,totally__kyle__,21908,,,false
,Tue Mar 24 08:30:30 +0000 2020,,,,0,1242368178430320640,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Can this Corona virus help us wipe out aso Rock,https://twitter.com/EmmanuelFeran12/status/1242368178430320640,Thu Jul 26 10:21:27 +0000 2018,EmmanuelFeran12,false,crypto currency,65,41,457,0,"Ibadan, Nigeria",Emmanuel,EmmanuelFeran12,129,,,false
,Tue Mar 24 09:52:03 +0000 2020,,,,0,1242388702707531780,,,,en,,,81226,1241871812591419392,annamzep,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @annamzep: Y’all miss your ex, I miss life without the corona virus",https://twitter.com/ashlynn_jo24/status/1242388702707531780,Thu Aug 09 11:01:29 +0000 2018,ashlynn_jo24,false,7teen|tx|,10822,290,249,0,,ashlynn portillo,ashlynn_jo24,8436,,,false
,Tue Mar 24 07:27:38 +0000 2020,,,,0,1242352358849421312,,,,en,,,105,1242348357709729792,priyankac19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @priyankac19: Our daily wage labourers in the city of Mumbai/Navi Mumbai&amp;Thane are impacted with the curfew to curb the spread of Corona…,https://twitter.com/Prashan58494178/status/1242352358849421312,Sat Oct 14 12:55:07 +0000 2017,Prashan58494178,false,,21,22,14,0,"Mumbai, India",Prashant Shetty,Prashan58494178,42,,,false
,Wed Mar 25 02:26:50 +0000 2020,,,https://twitter.com/Suhelseth/status/1242508920104443905,0,1242639044946743296,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You missed the best out of the lot @myogiadityanath ! He is managing amazingly Uttar Pradesh whose population is 23 Crores more than combined
Population  of all the five states. https://t.co/iRQgia8FEp",https://twitter.com/rokul59/status/1242639044946743296,Tue Jan 18 16:47:23 +0000 2011,rokul59,false,Strongly feel in this world common ppl r deprived due to corruption by rich & powerful.I m with any 1who fights injustice through peaceful & non violent means.,44037,1324,979,32,Aryavarta,Jai Hind,rokul59,108720,,,false
,Wed Mar 25 02:14:12 +0000 2020,,,,0,1242635868378148864,,,,en,,,40264,1242255630938845184,mashfreak,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mashfreak: Y’all had the gummies? I was eating that pure ROCK we ain’t built the same,https://twitter.com/bilalm884/status/1242635868378148864,Mon Oct 06 23:02:20 +0000 2014,bilalm884,false,vcu2021🇵🇰🌹                      snap:bilalmahmood24,16095,394,514,1,,Bilal Mahmood,bilalm884,2567,,,false
,Wed Mar 25 05:45:58 +0000 2020,21daylockdown,,,0,1242689161791819776,,,,en,,,604,1242671272133181440,Babu_Bhaiyaa,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Babu_Bhaiyaa: After Modi declared #21daylockdown.. suddenly many 'activists' here started worrying about poor. Don't use them for your…,https://twitter.com/shalini717/status/1242689161791819776,Sun Feb 17 07:11:46 +0000 2013,shalini717,false,Professional,203,20,66,0,Patna,Shalini Kumari,shalini717,140,,http://simplycooolstuffs.blogspot.com/,false
,Tue Mar 24 07:35:39 +0000 2020,,,,0,1242354376485855232,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",man gats dey find dealer wey fit get corona . wich kain life be this fr😣,https://twitter.com/WAVeDADD/status/1242354376485855232,Wed Feb 09 14:13:10 +0000 2011,WAVeDADD,false,AM ABOUT TO SPAZZ THE FUCK OUT & DOMINATE 😈Relevant ! keep a zip BAG👽,14645,448,918,5,"Lagos, Nigeria",Gameboy,WAVeDADD,43778,,,false
,Tue Mar 24 06:30:17 +0000 2020,,,,0,1242337925838372864,,,,en,,,46368,1241986189437087744,ahmedwannn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Ahmed_Wann: From this                      to this https://t.co/DzPYqg6ile,https://twitter.com/nrsyrmz/status/1242337925838372864,Thu Nov 22 12:00:34 +0000 2012,nrsyrmz,false,"23 | 02 | Perak ✨ Pistanthrophobia | Ranidaphobia | I don’t know how to flirt , do you ?",28877,521,193,5,Malaysia,mia .,nrsyrmz,74992,,https://www.youtube.com/channel/UCsLC_BgiuZomvttBkX63_4w,false
,Tue Mar 24 11:10:37 +0000 2020,,,,0,1242408471477342208,,,,en,,,117317,1242137430322446344,_SJPeace_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @_SJPeace_: This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan. 

He knew there w…",https://twitter.com/thomdubbau/status/1242408471477342208,Wed Sep 30 03:32:35 +0000 2015,thomdubbau,false,"I only created this acct to RT/comment on various tweets, to follow prominent people & to follow truth-telling news media outlets that do not lie.",2948,76,471,0,,CCOEagent,thomdubbau,2203,,,false
,Tue Mar 24 23:47:46 +0000 2020,,,,0,1242599015461482496,,,,en,,,27,1242182391738892291,max10mil,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mmcmahon1000: There are no words....
Our gratitude is endless. 
Rest in peace Dr. Usama Riaz.",https://twitter.com/SadHackedJacs/status/1242599015461482496,Sat Aug 20 02:27:56 +0000 2016,SadHackedJacs,false,"Mother, grandmother!! Carer. Lover of Books, scifi, nature. Not a fan of religion, racists, homophobes, fascists, transphobia, TERFS, ablesists, or nazis.",151513,2240,4998,30,"Biripi country, Taree NSW",MegaPissedOff Jacs 🏳️‍🌈,SadHackedJacs,45008,,,false
,Wed Mar 25 05:42:56 +0000 2020,,,,1,1242688397598220293,willoftzeentch,1242652885646602200,737860015676100600,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@willoftzeentch I am trying to explain now that it is no longer about you not getting corona. It is about you getting corona in January next year instead of July when we have filled every last hospital bed on the planet and people start dying of preventable causes. Its a curve for a reason.,https://twitter.com/InkfaceFahz/status/1242688397598220293,Tue Jan 31 03:07:54 +0000 2017,InkfaceFahz,false,"icon+header by @n9evepulgas
🦝runs @DatekoIncorrect
Fahs🧬he/him🦋ita-baglady🗨anticolonialist
white/tsalagi
my feet wear two shoes for dancing
art: @Inkfaceart",233098,1394,2714,31,Turtle Island,Sports Anime Super-Spreader //\\ fahs,InkfaceFahz,131078,,https://ko-fi.com/inkface,false
,Wed Mar 25 05:01:13 +0000 2020,,https://twitter.com/j1mspc/status/1242451575949295617/photo/1,,0,1242677898688913408,,,,en,,false,274,1242451575949295617,j1mspc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @j1mspc: The man that will save you from Corona. https://t.co/3NSjyRVWj8,https://twitter.com/BroBerd_/status/1242677898688913408,Wed Dec 10 09:26:54 +0000 2014,BroBerd_,false,Memento Mori- CFC,2825,131,318,0,"Pinang, Malaysia",Hibatul Wafi,BroBerd_,7290,,,false
,Tue Mar 24 22:40:30 +0000 2020,,,,0,1242582086172590080,,,,en,,,58346,1242131768662282243,omer___go,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @omer___go: CDC just announced that corona can be spread via Instagram story challenges :-/,https://twitter.com/karlaabautistaa/status/1242582086172590080,Tue Jul 05 16:33:44 +0000 2011,karlaabautistaa,false,el perreo es mi profesión y ahorita ando desempleada because quarantine.,21382,528,333,3,,karla ✨,karlaabautistaa,28430,,,false
,Tue Mar 24 23:12:00 +0000 2020,,,,0,1242590015873581057,umar_ayotunde,1242496216992276500,958671072563466200,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@umar_ayotunde I have corona,https://twitter.com/EbubeEzeEmmanu1/status/1242590015873581057,Wed Apr 25 11:47:07 +0000 2018,EbubeEzeEmmanu1,false,"A work Enthusiast,Movie freak📺📺 and lover of Alte Music🎶🎶",3994,278,387,0,"Lagos, Nigeria",Melani,EbubeEzeEmmanu1,909,,,false
,Tue Mar 24 09:41:44 +0000 2020,,,,0,1242386105284116481,nelsonchamisa,,192100065,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nelsonchamisa Chitova munofara here?Corona has become a sad reality in 🇿🇼 and a lockdown is inevitable after which cities have to sprayed. Do you think we have the specialized machinery?Hows you ask from your all weather friends kana vapedza kwavo because tinofa tese mukoma.,https://twitter.com/one_rukudzo/status/1242386105284116481,Wed Dec 15 17:05:47 +0000 2010,one_rukudzo,false,"I'm just a soul whose intentions are good!! Oh Lord, please dont let me be, misunderstood..",1613,519,570,1,harare,rukudzo,one_rukudzo,2086,,,false
,Tue Mar 24 16:07:13 +0000 2020,,,,0,1242483116364541954,,,,en,,,370,1242277017560567808,bhav_san77,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bhav_san77: To fight with this pandemic corona virus, we must follow the instructions given by government and increase our immunity by…",https://twitter.com/Rakesh70384868/status/1242483116364541954,Thu Mar 15 17:46:59 +0000 2018,Rakesh70384868,false,medical representative,22352,376,632,0,prayagraj ,Rakesh Kumar,Rakesh70384868,23819,,,false
,Tue Mar 24 13:42:37 +0000 2020,,,,0,1242446724901171201,TR_JSOMI,1242437766002040800,1240222295257493500,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TR_JSOMI because of corona kk,https://twitter.com/hyunjienk/status/1242446724901171201,Mon Sep 18 02:05:23 +0000 2017,hyunjienk,false,ㅤㅤ✧ RP ╱ 𝟐𝟎𝟎𝟎 ㅡ ❨ 02/12 ❩ @loonatheworld members 、𝐻𝑦𝑢𝑛𝑗𝑖𝑛 𝓓𝓮  𝐾𝑖𝑚 • KXST ㅡ $1040 (kkt : michayon),1934,467,364,34,"• Jevin Mincet 
• 2HJ - Faris
",Ayra. rest),hyunjienk,37531,,,false
,Tue Mar 24 15:12:21 +0000 2020,CoronaVirusUpdate corona Palestine Gaza,,,0,1242469308569018370,,,,en,,,24,1242427543359238145,Omar_Gaza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Omar_Gaza: #CoronaVirusUpdate:

60 #corona cases in #Palestine (58 in WB, 2 in #Gaza)

Borders &amp; mosques shut down completely. Any emer…",https://twitter.com/ninomiia/status/1242469308569018370,Mon Nov 16 09:40:30 +0000 2009,ninomiia,false,"born in Azabu,Tokyo.Now live near the river. a kind of comedian / Nací en Azabu, Tokio. Vivo cerca del río. un tipo de comediante",94017,492,252,11,"kyoto, Japan",asami bii Kaiowa,ninomiia,95463,,,false
,Tue Mar 24 14:47:05 +0000 2020,,,,0,1242462948490084354,,,,en,,,1464,1242413445053628416,iRaiSaqib,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iRaiSaqib: Her husband was arrested by police last night.their cook was corona positive and they didnt inform authorities,and sent him…",https://twitter.com/knwl90/status/1242462948490084354,Sat Mar 02 19:12:15 +0000 2019,knwl90,false,,1343,21100,4181,8,Pakistan,Kanwal.,knwl90,18636,,,false
